unit_number,cycle,anomaly_score,trend_score,RUL_linear,rul_score,saude_anomalia,saude_trend,faixa_RUL,health_A_50_30_20,health_B_40_40_20,health_C_50_25_25,health_D_60_25_15,health_E_40_35_25,health_score,status,rul_risk,health_risk,priority_A_50_50,priority_B_60_40,priority_C_40_60,priority_D_70_30,priority_E_30_70
34,86,0.0,29.291656163886543,109.0,87.2,100.0,70.70834383611346,76-125,87.74166876722269,89.02166876722269,86.27708595902835,87.92625157541701,87.55708595902836,87.92625157541701,SAUDAVEL,12.799999999999997,12.073748424582988,12.436874212291492,12.364249054749791,12.509499369833193,12.29162389720809,12.582124527374894
34,87,0.0,35.33733559568686,108.0,86.4,100.0,64.66266440431315,76-125,86.13253288086264,87.49253288086263,84.36566610107829,86.53939966064698,85.72566610107829,86.53939966064698,SAUDAVEL,13.599999999999994,13.460600339353022,13.530300169676508,13.51636020361181,13.544240135741205,13.502420237547113,13.558180101805902
34,88,0.0,28.5541728161069,107.0,85.6,100.0,71.4458271838931,76-125,87.08916543677861,88.52916543677863,85.66145679597327,87.07687407758395,87.10145679597329,87.07687407758395,SAUDAVEL,14.400000000000006,12.923125922416048,13.661562961208027,13.51387555344963,13.809250368966422,13.366188145691233,13.956937776724818
34,89,0.0,14.07767929148847,106.0,84.8,100.0,85.92232070851153,76-125,89.58446414170231,91.10446414170232,88.88058017712788,88.76834810627673,90.40058017712788,88.76834810627673,SAUDAVEL,15.200000000000003,11.231651893723267,13.215825946861635,12.818991136233961,13.612660757489309,12.422156325606288,14.00949556811698
34,90,0.0,0.0,105.0,84.0,100.0,100.0,76-125,92.0,93.6,92.0,90.4,93.6,90.4,SAUDAVEL,16.0,9.599999999999994,12.799999999999997,12.159999999999997,13.439999999999998,11.519999999999996,14.079999999999998
34,91,0.0,0.0,104.0,83.2,100.0,100.0,76-125,91.6,93.28,91.6,89.92,93.28,89.92,SAUDAVEL,16.799999999999997,10.079999999999998,13.439999999999998,12.767999999999997,14.111999999999998,12.095999999999997,14.783999999999997
34,92,0.0,0.0,103.0,82.39999999999999,100.0,100.0,76-125,91.2,92.96,91.2,89.44,92.96,89.44,SAUDAVEL,17.60000000000001,10.560000000000002,14.080000000000005,13.376000000000005,14.784000000000006,12.672000000000004,15.488000000000007
34,93,12.24695215745752,24.54303388557353,102.0,81.6,87.75304784254249,75.45696611442648,76-125,82.21730757564805,82.8326123599023,81.60250348924224,82.21680687779958,82.21780827349649,82.21680687779958,SAUDAVEL,18.400000000000006,17.783193122200416,18.09159656110021,18.029915873320252,18.15327724888017,17.968235185540294,18.214957936660127
34,94,9.742453727883465,38.51364988386053,101.0,80.80000000000001,90.25754627211654,61.48635011613947,76-125,79.77453390486286,80.72028853207452,78.33597409706401,80.26733908545006,79.28172872427567,80.26733908545006,SAUDAVEL,19.19999999999999,19.73266091454994,19.466330457274964,19.519596548729957,19.41306436581997,19.57286264018495,19.359798274364973
34,95,9.271415386596669,46.92455640819912,100.0,80.0,90.72858461340331,53.07544359180088,76-125,77.83366410238116,78.9065225637215,75.95100705130105,78.64346269212096,77.02386551264138,78.64346269212096,ATENCAO,20.0,21.356537307879037,20.67826865393952,20.81392238472742,20.542614923151618,20.949576115515328,20.40696119236371
34,96,3.888056177604747,53.26631922138086,99.0,79.2,96.11194382239523,46.73368077861914,76-125,77.78031930244241,79.47151368468194,75.3114061502536,78.5580380723917,77.00260053249312,78.5580380723917,ATENCAO,20.799999999999997,21.441961927608304,21.12098096380415,21.185177156564983,21.05678477104332,21.24937334932581,20.992588578282486
34,97,0.0,43.1215739597463,98.0,78.4,100.0,56.8784260402537,76-125,80.57568520805074,82.73568520805074,78.41960651006343,80.57176390603804,80.57960651006343,80.57176390603804,SAUDAVEL,21.599999999999994,19.428236093961956,20.514118046980975,20.29694165637717,20.73129443758478,20.079765265773368,20.948470828188583
34,98,0.0,32.88090627810807,97.0,77.60000000000001,100.0,67.11909372189193,76-125,82.2238187443784,84.46381874437839,80.57977343047298,81.62786405828379,82.81977343047299,81.62786405828379,SAUDAVEL,22.39999999999999,18.37213594171621,20.3860679708581,19.98328156502972,20.78885437668648,19.58049515920134,21.191640782514856
34,99,0.0,19.62088432971934,96.0,76.8,100.0,80.37911567028067,76-125,84.47582313405614,86.79582313405614,83.49477891757016,83.1368673505421,85.81477891757017,83.1368673505421,SAUDAVEL,23.200000000000003,16.863132649457896,20.03156632472895,19.397879589674737,20.66525305978316,18.764192854620525,21.29893979483737
34,100,0.0,0.0,95.0,76.0,100.0,100.0,76-125,88.0,90.4,88.0,85.6,90.4,85.6,SAUDAVEL,24.0,14.400000000000006,19.200000000000003,18.240000000000002,20.16,17.28,21.119999999999997
34,101,5.467738300505776,0.0,94.0,75.2,94.53226169949424,100.0,76-125,85.95967850984827,87.8929046797977,86.23306542487356,83.75306542487355,88.16629159482298,83.75306542487355,SAUDAVEL,24.799999999999997,16.246934575126446,20.52346728756322,19.668160745075866,21.378773830050577,18.81285420258851,22.234080372537928
34,102,16.254556560373736,0.0,93.0,74.4,83.74544343962626,100.0,76-125,82.32363303188788,83.25817737585051,83.13636085990657,80.57636085990657,84.07090520386919,80.57636085990657,SAUDAVEL,25.599999999999994,19.423639140093428,22.51181957004671,21.894183484056057,23.12945565603737,21.276547398065397,23.747091742028022
34,103,21.2917915733593,15.344103917678249,92.0,73.6,78.7082084266407,84.65589608232175,76-125,77.34364174445656,77.85446258712062,77.64102612724061,76.53543651900843,78.15184696990468,76.53543651900843,ATENCAO,26.400000000000006,23.464563480991572,24.93228174049579,24.638738088594945,25.225825392396633,24.3451944366941,25.519369044297477
34,104,19.67615778666536,30.964158361302875,91.0,72.8,80.32384221333464,69.03584163869712,76-125,74.30432099173981,75.05670521307329,73.73992096300793,74.11633679913822,74.4923051843414,74.11633679913822,ATENCAO,27.200000000000003,25.883663200861776,26.54183160043089,26.410197920517067,26.67346528034471,26.27856424060324,26.805098960258533
34,105,9.160966867232808,34.988125650980145,90.0,72.0,90.83903313276718,65.01187434901985,76-125,76.25408480963412,78.13798812291085,74.96272687044676,75.66153943554477,76.84663018372348,75.66153943554477,ATENCAO,28.0,24.338460564455232,26.169230282227616,25.80307633867314,26.535384225782096,25.436922395118664,26.90153816933657
34,106,18.211485215101835,41.18806166073631,89.0,71.2,81.78851478489817,58.81193833926369,76-125,71.89894210332218,72.95779358181201,70.75011328104047,71.98891944711409,71.80896475953028,71.98891944711409,ATENCAO,28.799999999999997,28.011080552885915,28.405540276442956,28.326648331731548,28.484432221154364,28.24775638702014,28.563324165865772
34,107,15.01701890950198,37.0481712350847,88.0,70.39999999999999,84.98298109049801,62.9518287649153,76-125,73.28526008013246,74.74355818918227,72.18370246385332,72.92851958736179,73.64200057290313,72.92851958736179,ATENCAO,29.60000000000001,27.07148041263821,28.33574020631911,28.08288824758293,28.58859216505529,27.83003628884675,28.84144412379147
34,108,24.418155411351435,36.65414001731978,87.0,69.6,75.58184458864856,63.34585998268022,76-125,70.14372537313062,70.74190983199547,69.53192614283219,70.15734014456417,70.13011060169706,70.15734014456417,ATENCAO,30.400000000000006,29.842659855435826,30.121329927717916,30.0655959132615,30.177063942174335,30.009861898805077,30.232797956630748
34,109,23.7184394473818,31.85773740843595,86.0,68.8,76.2815605526182,68.14226259156405,76-125,70.91292068409827,71.6610767393601,70.50595578604556,70.57172952688916,71.25411184130738,70.57172952688916,ATENCAO,31.200000000000003,29.428270473110842,30.314135236555423,30.13696228386651,30.49130818924434,29.95978933117759,30.668481141933253
34,110,16.397222957551968,15.448268807547796,85.0,68.0,83.60277704244803,84.55173119245221,76-125,75.99117935122486,77.55145705546965,76.03862705872506,74.38345393947984,77.59890476296987,74.38345393947984,ATENCAO,32.0,25.616546060520164,28.808273030260082,28.1699276363121,29.446618424208065,27.531582242364117,30.084963818156048
34,111,13.123967060405914,0.0,84.0,67.2,86.87603293959408,100.0,76-125,79.66280988187822,81.63041317583765,80.31900823489852,77.03900823489852,82.28661152885793,77.03900823489852,ATENCAO,32.8,22.960991765101483,27.88049588255074,26.89659505906089,28.864396706040587,25.91269423557104,29.84829752953044
34,112,15.623010138011471,0.0,83.0,66.4,84.37698986198853,100.0,76-125,78.51309695859656,80.31079594479542,79.29424746549714,75.93424746549714,81.09194645169599,75.93424746549714,ATENCAO,33.599999999999994,24.065752534502863,28.83287626725143,27.879451520701714,29.786301013801143,26.926026774152,30.739725760350854
34,113,9.280492734544335,0.0,82.0,65.60000000000001,90.71950726545566,100.0,76-125,80.01585217963671,82.52780290618227,80.47987681636391,77.03987681636391,82.99182754290948,77.03987681636391,ATENCAO,34.39999999999999,22.960123183636085,28.68006159181804,27.53607391018165,29.824049273454428,26.392086228545256,30.968036955090817
34,114,12.27816392527776,0.0,81.0,64.8,87.72183607472223,100.0,76-125,78.71655082241666,81.0087344298889,79.33045901868056,75.81045901868055,81.62264262615278,75.81045901868055,ATENCAO,35.2,24.189540981319453,29.694770490659728,28.593724588791673,30.795816392527783,27.492678686923618,31.896862294395838
34,115,13.16009758819779,0.0,80.0,64.0,86.83990241180221,100.0,76-125,78.05197072354066,80.3359609647209,78.70997560295055,75.10997560295056,80.99396584413077,75.10997560295056,ATENCAO,36.0,24.890024397049444,30.445012198524722,29.334014638229668,31.556009758819776,28.223017077934607,32.66700731911483
34,116,13.786255732591131,0.0,79.0,63.2,86.21374426740887,100.0,76-125,77.46412328022267,79.76549770696354,78.15343606685222,74.47343606685222,80.4548104935931,74.47343606685222,ATENCAO,36.8,25.526563933147784,31.16328196657389,30.035938359888668,32.29062557325911,28.908594753203445,33.417969179944336
34,117,8.152621073040894,0.0,78.0,62.4,91.84737892695912,100.0,76-125,78.75421367808772,81.69895157078365,79.16184473173978,75.40184473173977,82.10658262443569,75.40184473173977,ATENCAO,37.6,24.59815526826023,31.099077634130115,29.798893160956137,32.39926210730409,28.498708687782155,33.69944658047807
34,118,9.12707213942804,0.0,77.0,61.6,90.87292786057196,100.0,76-125,78.06187835817158,80.98917114422878,78.51823196514299,74.678231965143,81.44552475120018,74.678231965143,ATENCAO,38.4,25.321768034857,31.8608840174285,30.553060820914197,33.1687072139428,29.2452376243999,34.4765304104571
34,119,0.0,0.0,76.0,60.8,100.0,100.0,76-125,80.4,84.32,80.4,76.47999999999999,84.32,76.47999999999999,ATENCAO,39.2,23.52000000000001,31.360000000000007,29.79200000000001,32.928000000000004,28.224000000000004,34.496
34,120,0.0,0.0,75.0,60.0,100.0,100.0,31-75,80.0,84.0,80.0,76.0,84.0,76.0,ATENCAO,40.0,24.0,32.0,30.4,33.6,28.799999999999997,35.2
34,121,0.0,0.0,74.0,59.199999999999996,100.0,100.0,31-75,79.6,83.68,79.6,75.52,83.68,75.52,ATENCAO,40.800000000000004,24.480000000000004,32.64,31.008000000000006,34.272000000000006,29.376000000000005,35.904
34,122,8.438043299396883,0.0,73.0,58.4,91.56195670060312,100.0,31-75,76.66858701018094,79.98478268024124,77.09048917515078,72.93048917515078,80.40668484521109,72.93048917515078,ATENCAO,41.6,27.069510824849218,34.33475541242461,32.88170649490953,35.78780432993969,31.42865757739445,37.240853247454766
34,123,4.562775897718412,0.0,72.0,57.599999999999994,95.4372241022816,100.0,31-75,77.43116723068448,81.21488964091265,77.6593060255704,73.41930602557039,81.44302843579855,73.41930602557039,ATENCAO,42.400000000000006,26.580693974429607,34.49034698721481,32.90841638465777,36.07227758977184,31.326485782100725,37.65420819232889
34,124,1.95990226871096,0.0,71.0,56.8,98.04009773128904,100.0,31-75,77.81202931938671,81.93603909251561,77.91002443282225,73.59002443282226,82.03403420595116,73.59002443282226,ATENCAO,43.2,26.40997556717774,34.80498778358887,33.12598534030664,36.4839902268711,31.446982897024416,38.16299267015332
34,125,8.09681550536231,0.0,70.0,56.00000000000001,91.90318449463769,100.0,31-75,75.57095534839131,79.16127379785507,75.97579612365942,71.57579612365942,79.5661145731232,71.57579612365942,ATENCAO,43.99999999999999,28.424203876340584,36.21210193817029,34.65452232580435,37.769681550536234,33.0969427134384,39.32726116290217
34,126,12.424966552432164,6.416044688124875,69.0,55.2,87.57503344756783,93.58395531187512,31-75,72.58930109664537,75.82680444140216,72.88974718986074,69.05135165867323,76.12725053461752,69.05135165867323,ATENCAO,44.8,30.948648341326773,37.874324170663385,36.48918900479606,39.25945933653071,35.10405383892874,40.64459450239803
34,127,19.532351131493662,22.12960621564285,68.0,54.400000000000006,80.46764886850633,77.87039378435715,31-75,66.91437341742333,69.52113830427396,66.78451066321587,64.43747128478016,69.39127555006651,64.43747128478016,ATENCAO,45.599999999999994,35.56252871521984,40.58126435760992,39.5775172291319,41.585011486087936,38.57377010065389,42.58875861456595
34,128,24.071785277346475,40.634936694131966,67.0,53.6,75.92821472265352,59.365063305868034,31-75,61.451477077969656,63.68429855023501,60.62331950713039,60.04681317654359,62.85614097939574,60.04681317654359,ATENCAO,46.4,39.95318682345641,43.176593411728206,42.531912094073846,43.821274729382566,41.887230776419486,44.46595604703692
34,129,26.843551237381103,47.96667104434854,66.0,52.800000000000004,73.1564487626189,52.03332895565146,31-75,58.75360041991596,60.78924529617785,57.69744442956759,57.77411153400245,59.73308930582948,57.77411153400245,RISCO,47.199999999999996,42.22588846599755,44.71294423299877,44.21553307959853,45.210355386399016,43.71812192619828,45.70776653979926
34,130,33.38514427170158,56.49656807321036,65.0,52.0,66.61485572829842,43.50343192678964,31-75,54.68514310384745,56.146628676677295,53.52957191377202,54.37922872109305,54.991057486601854,54.37922872109305,RISCO,48.0,45.62077127890695,46.81038563945347,46.57246276734418,47.04830851156278,46.33453989523486,47.28623138367208
34,131,34.82786128739156,59.76462397538487,64.0,51.2,65.17213871260844,40.23537602461513,31-75,53.19871681870556,54.59593068996641,51.951878684305896,53.04834108184438,53.34909255556674,53.04834108184438,RISCO,48.8,46.95165891815562,47.875829459077806,47.690995350893374,48.060663567262246,47.506161242708934,48.245497675446686
34,132,25.946190554549908,57.63772015476896,63.0,50.4,74.0538094454501,42.36227984523104,31-75,55.88859880268124,58.25397974722625,54.30402232267029,55.10779433814717,56.6694032672153,55.10779433814717,RISCO,49.6,44.89220566185283,47.24610283092642,46.7753233971117,47.71688226474113,46.30454396329698,48.18766169855584
34,133,28.8054657260805,50.48128938309063,62.0,49.6,71.1945342739195,49.51871061690937,31-75,56.06210240555773,58.22155583294968,54.97831122270722,54.98644016101628,57.13776465009917,54.98644016101628,RISCO,50.4,45.01355983898372,47.70677991949186,47.16813590339023,48.245423935593486,46.6294918872886,48.78406795169511
34,134,36.71948222449576,42.7541071067539,61.0,48.8,63.28051777550424,57.2458928932461,31-75,54.833333911300485,56.28138568885092,54.53160266718759,53.68701337786297,55.979654444738,53.68701337786297,RISCO,51.2,46.31298662213703,48.75649331106852,48.26779197328222,49.24519464885481,47.77909063549592,49.7338959866411
34,135,36.94310693920773,35.026877173562035,60.0,48.0,63.05689306079227,64.97312282643796,31-75,55.91169248352527,57.417381789604505,56.00750397180756,54.31019168916376,57.51319327788679,54.31019168916376,RISCO,52.0,45.68980831083624,48.84490415541812,48.213884986501746,49.475923324334495,47.582865817585365,50.10694249325087
34,136,43.36298302222921,31.92081125733793,59.0,47.199999999999996,56.63701697777079,68.07918874266207,31-75,54.20694284186365,55.15064453964073,54.77905143010821,52.691132555842,55.72275312788529,52.691132555842,RISCO,52.800000000000004,47.308867444158,50.054433722079,49.5053204664948,50.6035469776632,48.95620721091059,51.1526602332474
34,137,33.898439232745,22.14152042964055,58.0,46.400000000000006,66.101560767255,77.85847957035945,31-75,58.602164144248384,60.572320220973886,59.19001008440361,56.04416212736767,61.16016616112911,56.04416212736767,RISCO,53.599999999999994,43.95583787263233,48.77791893631616,47.81350272357939,49.742335149052934,46.849086510842625,50.70675136178969
34,138,20.503985089897046,2.7365584833074306,57.0,45.6,79.49601491010296,97.26344151669257,31-75,66.1014927763694,69.49109426737971,66.98986410669889,61.82351995502962,70.37946559770918,61.82351995502962,ATENCAO,54.4,38.17648004497038,46.28824002248519,44.66588802698223,47.91059201798815,43.04353603147926,49.53294401349111
34,139,26.38588298001732,0.0,56.0,44.800000000000004,73.61411701998267,100.0,31-75,64.4842351059948,67.36564680799307,65.80352925499567,60.28352925499567,68.68494095699393,60.28352925499567,ATENCAO,55.199999999999996,39.71647074500433,47.45823537250216,45.909882447002595,49.00658829800173,44.36152952150303,50.55494122350129
34,140,50.18627117642411,22.77493636748322,55.0,44.0,49.81372882357589,77.22506363251678,31-75,52.38913137357613,52.97050425593372,53.759698114023166,50.43719175077149,54.34107099638075,50.43719175077149,RISCO,56.0,49.56280824922851,52.781404124614255,52.1376849495371,53.42512329969141,51.49396577445995,54.068842474768545
34,141,50.333443468058746,59.51214661723439,54.0,43.2,49.66655653194125,40.48785338276561,31-75,44.5975376361355,45.24419328932963,44.13860247867672,44.40981714040015,44.78525813187083,44.40981714040015,RISCO,56.8,55.59018285959985,56.19509142979992,56.07410971575991,56.316073143839944,55.95312800171989,56.43705485787996
34,142,50.39476467970926,82.90739545331508,53.0,42.4,49.60523532029074,17.092604546684925,31-75,39.5000915054242,40.22061503745328,37.87445996674391,40.40519951207542,38.59498349877299,40.40519951207542,RISCO,57.6,59.59480048792458,58.59740024396229,58.79688029275475,58.39792019516983,58.9963603415472,58.19844014637737
34,143,50.39802908455074,98.50061475458466,52.0,41.6,49.60197091544926,1.4993852454153398,31-75,35.980468323717844,36.78066541526277,33.57533904021615,37.58540051567461,34.37553613176107,37.58540051567461,RISCO,58.4,62.41459948432539,60.40729974216269,60.80875969059523,60.00583979373016,61.21021963902777,59.604379845297615
34,144,50.65835339656204,100.0,51.0,40.8,49.34164660343796,0.0,31-75,35.20249398103138,36.05665864137519,32.73541165085949,36.81541165085949,33.58957631120329,36.81541165085949,RISCO,59.2,63.18458834914051,61.19229417457026,61.5907530094843,60.79383533965621,61.989211844398355,60.395376504742146
34,145,50.74456689253851,100.0,50.0,40.0,49.25543310746149,0.0,31-75,34.77662993223845,35.7021732429846,32.313858276865375,36.313858276865375,33.239401587611525,36.313858276865375,RISCO,60.0,63.686141723134625,61.84307086156731,62.21168503388078,61.474456689253856,62.58029920619423,61.105842516940385
34,146,50.86758343983751,100.0,49.0,39.2,49.13241656016249,0.0,31-75,34.33972496804875,35.332966624065,31.883104140040626,35.803104140040624,32.876345796056874,35.803104140040624,RISCO,60.8,64.19689585995937,62.49844792997968,62.83813751597562,62.15875834398375,63.17782710197156,61.81906875798781
34,147,51.00994693425213,100.0,48.0,38.4,48.99005306574787,0.0,31-75,33.89701591972436,34.95602122629915,31.447513266436967,35.28751326643697,32.50651857301175,35.28751326643697,RISCO,61.6,64.71248673356303,63.15624336678151,63.46749204013781,62.844994693425214,63.778740713494116,62.533746020068904
34,148,51.2065701163783,100.0,47.0,37.6,48.7934298836217,0.0,31-75,33.43802896508651,34.55737195344868,30.998357470905425,34.75835747090542,32.1177004592676,34.75835747090542,RISCO,62.4,65.24164252909458,63.82082126454729,64.10498551745675,63.53665701163783,64.3891497703662,63.25249275872837
34,149,51.3173821321759,100.0,46.0,36.8,48.6826178678241,0.0,31-75,33.00478536034723,34.19304714712964,30.57065446695602,34.25065446695602,31.75891625373844,34.25065446695602,RISCO,63.2,65.74934553304398,64.47467276652199,64.72960731982639,64.2197382132176,64.98454187313078,63.964803659913194
34,150,51.6620565046318,100.0,45.0,36.0,48.3379434953682,0.0,31-75,32.501383048610464,33.73517739814728,30.08448587384205,33.68448587384205,31.31828022337887,33.68448587384205,RISCO,64.0,66.31551412615795,65.15775706307898,65.38930847569478,64.92620565046317,65.62085988831056,64.69465423784737
34,151,51.67873322819147,100.0,44.0,35.199999999999996,48.32126677180853,0.0,31-75,32.09638003154256,33.40850670872341,29.68031669295213,33.20031669295213,30.992443370132985,33.20031669295213,RISCO,64.80000000000001,66.79968330704787,65.79984165352394,65.99980998422873,65.59987332281915,66.19977831493351,65.39990499211437
34,152,51.56267389714493,100.0,43.0,34.4,48.43732610285507,0.0,31-75,31.73119783085652,33.134930441142025,29.30933152571377,32.749331525713764,30.713064135999275,32.749331525713764,RISCO,65.6,67.25066847428624,66.42533423714312,66.59040108457174,66.2602673897145,66.75546793200036,66.09520054228587
34,153,51.65288780577112,100.0,42.0,33.6,48.34711219422888,0.0,31-75,31.30413365826866,32.778844877691554,28.88677804855722,32.24677804855722,30.361489267980108,32.24677804855722,RISCO,66.4,67.75322195144278,67.0766109757214,67.21193317086568,66.94128878057711,67.34725536600995,66.80596658543284
34,154,51.718929472417386,100.0,41.0,32.800000000000004,48.28107052758261,0.0,31-75,30.884321158274787,32.43242821103305,28.470267631895656,31.750267631895657,30.01837468465392,31.750267631895657,RISCO,67.19999999999999,68.24973236810435,67.72486618405216,67.82983942086261,67.61989294724174,67.93481265767304,67.5149197104313
34,155,51.975829724965024,100.0,40.0,32.0,48.024170275034976,0.0,31-75,30.40725108251049,32.00966811001399,28.006042568758744,31.206042568758743,29.60845959626224,31.206042568758743,RISCO,68.0,68.79395743124125,68.39697871562063,68.47637445874474,68.3175829724965,68.55577020186888,68.23818722937237
34,156,52.30501413988612,100.0,39.0,31.2,47.69498586011388,0.0,31-75,29.908495758034164,31.55799434404556,27.52374646502847,30.64374646502847,29.173245051039856,30.64374646502847,RISCO,68.8,69.35625353497153,69.07812676748577,69.13375212098292,69.0225014139886,69.18937747448007,68.96687606049146
34,157,52.76337510961194,100.0,38.0,30.4,47.23662489038806,0.0,31-75,29.37098746711641,31.054649956155224,27.009156222597014,30.049156222597013,28.69281871163582,30.049156222597013,RISCO,69.6,69.95084377740298,69.77542188870149,69.81050626644179,69.74033751096118,69.84559064418208,69.70525313322088
34,158,53.29856667316879,100.0,37.0,29.599999999999998,46.70143332683121,0.0,31-75,28.81042999804936,30.52057333073248,26.475358331707803,29.4353583317078,28.185501664390923,29.4353583317078,CRITICO,70.4,70.5646416682922,70.4823208341461,70.49878500097532,70.46585666731688,70.51524916780454,70.44939250048766
34,159,53.78822686720859,100.0,36.0,28.799999999999997,46.21177313279141,0.0,31-75,28.26353193983742,30.00470925311656,25.95294328319785,28.83294328319785,27.694120596476992,28.83294328319785,CRITICO,71.2,71.16705671680215,71.18352835840108,71.1802340300813,71.18682268672086,71.17693970176151,71.19011701504064
34,160,53.91084906759082,100.0,35.0,28.000000000000004,46.08915093240918,0.0,31-75,27.82674527972276,29.63566037296368,25.522287733102296,28.322287733102296,27.33120282634321,28.322287733102296,CRITICO,72.0,71.6777122668977,71.83885613344884,71.80662736013862,71.87108490675908,71.77439858682838,71.9033136800693
34,161,54.191981166510665,100.0,34.0,27.200000000000003,45.808018833489335,0.0,31-75,27.3424056500468,29.203207533395737,25.052004708372337,27.772004708372336,26.912806591721267,27.772004708372336,CRITICO,72.8,72.22799529162766,72.51399764581383,72.4567971749766,72.57119811665106,72.39959670413936,72.62839858748829
34,162,54.62464945007135,100.0,33.0,26.400000000000002,45.37535054992865,0.0,31-75,26.8126051649786,28.71014021997146,24.543837637482163,27.183837637482164,26.441372692475028,27.183837637482164,CRITICO,73.6,72.81616236251784,73.20808118125892,73.1296974175107,73.28646494500714,73.05131365376249,73.36484870875535
34,163,54.92890592446755,100.0,32.0,25.6,45.07109407553245,0.0,31-75,26.321328222659737,28.268437630212983,24.067773518883115,26.62777351888311,26.01488292643636,26.62777351888311,CRITICO,74.4,73.37222648111688,73.88611324055844,73.78333588867014,73.98889059244675,73.68055853678182,74.09166794433506
34,164,55.674394556358095,100.0,31.0,24.8,44.32560544364191,0.0,31-75,25.69768163309257,27.650242177456764,23.481401360910475,25.961401360910475,25.433961905274668,25.961401360910475,CRITICO,75.2,74.03859863908953,74.61929931954477,74.50315918345372,74.73543945563581,74.38701904736267,74.85157959172686
34,165,56.61914971873602,100.0,30.0,24.0,43.38085028126398,0.0,0-30,25.0142550843792,26.952340112505595,22.845212570316,25.245212570315992,24.783297598442395,25.245212570315992,CRITICO,76.0,74.754787429684,75.377393714842,75.2528724578104,75.5019149718736,75.1283512007788,75.62643622890519
34,166,57.06007693590202,100.0,29.0,23.200000000000003,42.93992306409798,0.0,0-30,24.4819769192294,26.4559692256392,22.334980766024497,24.654980766024497,24.30897307243429,24.654980766024497,CRITICO,76.8,75.3450192339755,76.07250961698776,75.92701154038531,76.21800769359021,75.78151346378286,76.36350577019265
34,167,57.77228769052772,100.0,28.0,22.400000000000002,42.22771230947228,0.0,0-30,23.868313692841685,25.85108492378892,21.75692807736808,23.99692807736807,23.7396993083153,23.99692807736807,CRITICO,77.6,76.00307192263193,76.80153596131596,76.64184315357916,76.96122876905277,76.48215034584234,77.12092157678957
34,168,58.54335405725544,100.0,27.0,21.6,41.45664594274456,0.0,0-30,23.23699378282337,25.222658377097822,21.16416148568614,23.32416148568614,23.1498260799606,23.32416148568614,CRITICO,78.4,76.67583851431385,77.53791925715693,77.36550310858831,77.71033540572554,77.1930869600197,77.88275155429416
34,169,59.22078405243953,100.0,26.0,20.8,40.77921594756047,0.0,0-30,22.63376478426814,24.631686379024192,20.59480398689012,22.67480398689012,22.592725581646164,22.67480398689012,CRITICO,79.2,77.32519601310989,78.26259800655495,78.07511760786593,78.45007840524396,77.88763720917692,78.63755880393296
34,170,59.531171796509454,100.0,25.0,20.0,40.46882820349055,0.0,0-30,22.140648461047164,24.18753128139621,20.11720705087264,22.11720705087264,22.16408987122169,22.11720705087264,CRITICO,80.0,77.88279294912736,78.94139647456367,78.72967576947642,79.15311717965095,78.51795506438916,79.36483788473821
34,171,60.25806385800864,100.0,24.0,19.2,39.74193614199136,0.0,0-30,21.522580842597407,23.576774456796542,19.53548403549784,21.45548403549784,21.589677649696974,21.45548403549784,CRITICO,80.8,78.54451596450215,79.67225798225107,79.44670957870129,79.89780638580086,79.22116117515151,80.12335478935064
34,172,61.32157438581962,100.0,23.0,18.4,38.67842561418038,0.0,0-30,20.80352768425412,22.83137024567215,18.86960640354509,20.70960640354509,20.89744896496313,20.70960640354509,CRITICO,81.6,79.2903935964549,80.44519679822744,80.21423615787293,80.67615743858195,79.98327551751842,80.90711807893646
34,173,62.69705057754974,100.0,22.0,17.599999999999998,37.30294942245026,0.0,0-30,19.99088482673508,21.961179768980102,18.125737355612564,19.88573735561256,20.09603229785759,19.88573735561256,CRITICO,82.4,80.11426264438744,81.25713132219371,81.02855758663246,81.48570505775498,80.7999838510712,81.71427879331623
34,174,63.56740136417168,100.0,21.0,16.8,36.43259863582832,0.0,0-30,19.32977959074849,21.29303945433133,17.50814965895708,19.18814965895708,19.47140952253991,19.18814965895708,CRITICO,83.2,80.81185034104291,82.00592517052146,81.76711020462574,82.24474013641716,81.52829523873004,82.48355510231286
34,175,64.94536870018985,100.0,20.0,16.0,35.054631299810154,0.0,0-30,18.516389389943043,20.421852519924062,16.76365782495254,18.36365782495254,18.66912095493356,18.36365782495254,CRITICO,84.0,81.63634217504746,82.81817108752372,82.58180530502847,83.05453687001898,82.34543952253321,83.29090265251423
34,176,66.29630970176562,100.0,19.0,15.2,33.70369029823438,0.0,0-30,17.71110708947031,19.56147611929375,16.025922574558592,17.545922574558595,17.876291604382033,17.545922574558595,CRITICO,84.8,82.4540774254414,83.62703871272069,83.39244645526483,83.86163097017655,83.15785419780897,84.09622322763241
34,177,67.69640463623568,100.0,18.0,14.399999999999999,32.30359536376432,0.0,0-30,16.891078609129295,18.681438145505727,15.275898840941078,16.71589884094108,17.06625837731751,16.71589884094108,CRITICO,85.6,83.28410115905892,84.44205057952945,84.21046069543536,84.67364046362357,83.97887081134124,84.90523034771766
34,178,69.10186343382887,100.0,17.0,13.600000000000001,30.89813656617113,0.0,0-30,16.069440969851343,17.799254626468453,14.524534141542784,15.884534141542783,16.2543477981599,15.884534141542783,CRITICO,86.4,84.11546585845721,85.25773292922861,85.02927951507434,85.48618634338288,84.80082610092005,85.71463975753716
