unit_number,cycle,anomaly_score,trend_score,RUL_linear,rul_score,saude_anomalia,saude_trend,faixa_RUL,health_A_50_30_20,health_B_40_40_20,health_C_50_25_25,health_D_60_25_15,health_E_40_35_25
46,77,39.62150589178012,72.59290946798664,179.0,100.0,60.37849410821988,27.407090532013356,RUL > 125,73.59496633886863,69.63281574969062,71.94639616005831,79.20568710685698,67.98424557088029
46,78,39.17130520637326,66.72356040340057,178.0,100.0,60.82869479362674,33.27643959659943,RUL > 125,74.9038963574079,70.98676583677059,73.52628359755653,80.19863963789659,69.60915307691921
46,79,39.79715033876842,50.32493157102926,177.0,100.0,60.20284966123158,49.67506842897074,RUL > 125,77.99586858416362,74.01615355028677,77.46947952255059,82.5019726796535,73.48976448867374
46,80,25.097928039435896,33.57863730932975,176.0,100.0,74.9020719605641,66.42136269067025,RUL > 125,85.75489412630327,83.24510132235969,85.3308586628086,88.68872239374157,82.821065858865
46,81,33.4484174113371,17.445912071174753,175.0,100.0,66.55158258866291,82.55408792882525,RUL > 125,86.47629236236392,83.13145062123021,87.27641762937203,89.02100883648951,83.93157588823833
46,82,37.38257578467638,0.0,174.0,100.0,62.61742421532362,100.0,RUL > 125,88.78522726459708,85.04696968612944,90.65435605383091,90.65435605383091,86.91609847536327
46,83,33.444527119359535,0.0,173.0,100.0,66.55547288064047,100.0,RUL > 125,89.96664186419214,86.62218915225618,91.63886822016012,91.63886822016012,88.29441550822416
46,84,29.437302802441167,0.0,172.0,100.0,70.56269719755883,100.0,RUL > 125,91.16880915926765,88.22507887902353,92.6406742993897,92.6406742993897,89.69694401914559
46,85,24.812997689077125,0.0,171.0,100.0,75.18700231092288,100.0,RUL > 125,92.55610069327686,90.07480092436916,93.79675057773072,93.79675057773072,91.315450808823
46,86,23.25039707807772,0.0,170.0,100.0,76.74960292192227,100.0,RUL > 125,93.02488087657667,90.69984116876891,94.18740073048056,94.18740073048056,91.86236102267279
46,87,17.948465704616805,0.0,169.0,100.0,82.05153429538319,100.0,RUL > 125,94.61546028861495,92.82061371815328,95.5128835738458,95.5128835738458,93.71803700338411
46,88,17.239717108699217,0.0,168.0,100.0,82.76028289130079,100.0,RUL > 125,94.82808486739023,93.10411315652033,95.6900707228252,95.6900707228252,93.96609901195528
46,89,4.681496877034533,0.0,167.0,100.0,95.31850312296547,100.0,RUL > 125,98.59555093688964,98.12740124918619,98.82962578074137,98.82962578074137,98.36147609303791
46,90,0.0,0.0,166.0,100.0,100.0,100.0,RUL > 125,100.0,100.0,100.0,100.0,100.0
46,91,0.0,0.0,165.0,100.0,100.0,100.0,RUL > 125,100.0,100.0,100.0,100.0,100.0
46,92,0.0,0.0,164.0,100.0,100.0,100.0,RUL > 125,100.0,100.0,100.0,100.0,100.0
46,93,0.0,0.0,163.0,100.0,100.0,100.0,RUL > 125,100.0,100.0,100.0,100.0,100.0
46,94,0.0,0.0,162.0,100.0,100.0,100.0,RUL > 125,100.0,100.0,100.0,100.0,100.0
46,95,0.0,0.0,161.0,100.0,100.0,100.0,RUL > 125,100.0,100.0,100.0,100.0,100.0
46,96,0.0,0.0,160.0,100.0,100.0,100.0,RUL > 125,100.0,100.0,100.0,100.0,100.0
46,97,0.0,0.0,159.0,100.0,100.0,100.0,RUL > 125,100.0,100.0,100.0,100.0,100.0
46,98,0.0,0.0,158.0,100.0,100.0,100.0,RUL > 125,100.0,100.0,100.0,100.0,100.0
46,99,0.0,0.0,157.0,100.0,100.0,100.0,RUL > 125,100.0,100.0,100.0,100.0,100.0
46,100,0.0,0.0,156.0,100.0,100.0,100.0,RUL > 125,100.0,100.0,100.0,100.0,100.0
46,101,0.0,0.0,155.0,100.0,100.0,100.0,RUL > 125,100.0,100.0,100.0,100.0,100.0
46,102,0.0,0.0,154.0,100.0,100.0,100.0,RUL > 125,100.0,100.0,100.0,100.0,100.0
46,103,0.0,0.0,153.0,100.0,100.0,100.0,RUL > 125,100.0,100.0,100.0,100.0,100.0
46,104,0.0,0.0,152.0,100.0,100.0,100.0,RUL > 125,100.0,100.0,100.0,100.0,100.0
46,105,0.0,0.0,151.0,100.0,100.0,100.0,RUL > 125,100.0,100.0,100.0,100.0,100.0
46,106,0.0,0.0,150.0,100.0,100.0,100.0,RUL > 125,100.0,100.0,100.0,100.0,100.0
46,107,0.0,0.0,149.0,100.0,100.0,100.0,RUL > 125,100.0,100.0,100.0,100.0,100.0
46,108,0.0,0.0,148.0,100.0,100.0,100.0,RUL > 125,100.0,100.0,100.0,100.0,100.0
46,109,0.0,0.0,147.0,100.0,100.0,100.0,RUL > 125,100.0,100.0,100.0,100.0,100.0
46,110,0.0,0.0,146.0,100.0,100.0,100.0,RUL > 125,100.0,100.0,100.0,100.0,100.0
46,111,0.0,21.97793827145536,145.0,100.0,100.0,78.02206172854464,RUL > 125,95.60441234570894,95.60441234570894,94.50551543213616,96.7033092592817,94.50551543213616
46,112,0.0,72.42831785097555,144.0,100.0,100.0,27.571682149024454,RUL > 125,85.51433642980489,85.51433642980489,81.89292053725612,89.13575232235367,81.89292053725612
46,113,0.0,100.0,143.0,100.0,100.0,0.0,RUL > 125,80.0,80.0,75.0,85.0,75.0
46,114,0.0,98.9460958808472,142.0,100.0,100.0,1.0539041191528042,RUL > 125,80.21078082383056,80.21078082383056,75.2634760297882,85.15808561787293,75.2634760297882
46,115,0.0,100.0,141.0,100.0,100.0,0.0,RUL > 125,80.0,80.0,75.0,85.0,75.0
46,116,0.0,99.81143607457442,140.0,100.0,100.0,0.18856392542558353,RUL > 125,80.03771278508512,80.03771278508512,75.04714098135639,85.02828458881383,75.04714098135639
46,117,0.0,77.2900471783028,139.0,100.0,100.0,22.7099528216972,RUL > 125,84.54199056433944,84.54199056433944,80.6774882054243,88.40649292325458,80.6774882054243
46,118,0.0,68.19559403609603,138.0,100.0,100.0,31.804405963903974,RUL > 125,86.3608811927808,86.3608811927808,82.95110149097599,89.7706608945856,82.95110149097599
46,119,6.027895629279271,62.76472703853703,137.0,100.0,93.97210437072073,37.23527296146297,RUL > 125,85.6386859035088,85.03589634058089,82.80184433304592,89.07831703689963,82.199054770118
46,120,5.937166865801919,58.53080963601722,136.0,100.0,94.06283313419809,41.46919036398278,RUL > 125,86.51268801305598,85.9189713264758,83.8830058745452,89.73608683814693,83.28928918796501
46,121,27.12611163975361,82.2151449605904,135.0,100.0,72.87388836024638,17.784855039409607,RUL > 125,75.41913751595584,72.70652635198049,72.664685849914,80.88620034597304,69.95207468593863
46,122,15.153984016713032,88.91919086055199,134.0,100.0,84.84601598328697,11.080809139448007,RUL > 125,77.6699666228757,76.1545682212044,73.98170628068374,82.87362536673895,72.46630787901245
46,123,15.614648246059614,93.03839821069336,133.0,100.0,84.38535175394038,6.961601789306641,RUL > 125,76.70792588404343,75.14646105943747,72.83673838581176,82.14057820688109,71.2752735612058
46,124,14.392112813101388,73.3508181110492,132.0,100.0,85.60788718689861,26.649181888950807,RUL > 125,81.01220253385974,79.57299125254961,78.06426726896235,85.39934908006727,76.62505598765222
46,125,15.800309076990224,63.102102919412815,131.0,100.0,84.19969092300977,36.897897080587185,RUL > 125,82.63948669302037,81.05945578532135,80.27439700089924,86.58460729284052,78.69436609320022
46,126,8.18606864084824,44.03505840913732,130.0,100.0,91.81393135915175,55.96494159086268,RUL > 125,88.73716772591807,87.91856086183324,86.94471823750361,91.34822407841735,86.12611137341878
46,127,14.490577444534225,18.660871625336892,129.0,100.0,85.50942255546578,81.3391283746631,RUL > 125,91.92065244157236,90.47159469711895,91.71213773253223,93.57822489506592,90.2630799880788
46,128,15.47102045488688,4.748037398716732,128.0,100.0,84.52897954511312,95.25196260128327,RUL > 125,94.40908638379058,92.86198433830191,94.94523553659909,95.42003927647076,93.3981334911104
46,129,21.412211760665677,3.063831110713627,127.0,100.0,78.58778823933432,96.93616888928638,RUL > 125,92.96357024965756,90.822349073591,93.88098928215517,94.18737239322654,91.7397681060886
46,130,23.974036101909533,0.5357085519604639,126.0,100.0,76.02596389809047,99.46429144803953,RUL > 125,92.70064745903505,90.30324384884409,93.8725638365325,93.92613469172855,91.47516022634154
46,131,20.87405470376543,14.391805125303906,125.0,100.0,79.12594529623456,85.6081948746961,76-125,90.85942256380959,88.77201709343304,91.18353504273267,92.62271555526306,89.09612957235612
46,132,23.76396033511961,19.219869216330878,124.0,99.2,76.2360396648804,80.78013078366912,76-125,88.62683805619795,86.330442022686,88.85404261213738,90.69602953377046,86.55764657862542
46,133,25.65169098024625,24.51657349939584,123.0,98.4,74.34830901975374,75.48342650060417,76-125,86.60117800604696,84.19600890802235,86.65793388008947,88.94959123002906,84.25276478206487
46,134,18.155232487425828,20.02855407317957,122.0,97.6,81.84476751257418,79.97144592682042,76-125,89.34771943913633,87.77219619039376,89.25405335984864,91.0169087671666,87.67853011110607
46,135,12.8177518941697,11.657904594828112,121.0,96.8,87.1822481058303,88.34209540517189,76-125,92.22309351278346,91.26131832336651,92.28108587775054,93.12687633723336,91.31931068833357
46,136,16.118709353156195,0.0,120.0,96.0,83.88129064684381,100.0,76-125,93.16438719405315,91.95251625873753,93.97032266171095,93.57032266171095,92.75845172639534
46,137,15.556472730394688,0.0,119.0,95.19999999999999,84.44352726960531,100.0,76-125,92.93305818088159,91.85741090784212,93.71088181740132,93.23088181740133,92.63523454436185
46,138,16.0198199197258,0.0,118.0,94.39999999999999,83.9801800802742,100.0,76-125,92.39405402408225,91.35207203210967,93.19504502006855,92.63504502006855,92.15306302809597
46,139,9.491239241330431,0.0,117.0,93.60000000000001,90.50876075866957,100.0,76-125,93.95262822760087,93.64350430346784,94.4271901896674,93.7871901896674,94.11806626553435
46,140,1.598462842792818,0.0,116.0,92.80000000000001,98.40153715720719,100.0,76-125,95.92046114716216,96.48061486288287,96.0003842893018,95.28038428930181,96.56053800502252
46,141,0.0,0.0,115.0,92.0,100.0,100.0,76-125,96.0,96.80000000000001,96.0,95.19999999999999,96.80000000000001
46,142,0.0,0.0,114.0,91.2,100.0,100.0,76-125,95.6,96.48,95.6,94.72,96.48
46,143,0.0,0.0,113.0,90.4,100.0,100.0,76-125,95.2,96.16,95.2,94.24000000000001,96.16
46,144,0.0,0.0,112.0,89.60000000000001,100.0,100.0,76-125,94.80000000000001,95.84,94.80000000000001,93.76,95.84
46,145,0.0,0.0,111.0,88.8,100.0,100.0,76-125,94.4,95.52000000000001,94.4,93.28,95.52000000000001
46,146,0.0,0.0,110.0,88.0,100.0,100.0,76-125,94.0,95.2,94.0,92.8,95.2
46,147,0.0,0.0,109.0,87.2,100.0,100.0,76-125,93.6,94.88,93.6,92.32,94.88
46,148,0.0,0.0,108.0,86.4,100.0,100.0,76-125,93.2,94.56,93.2,91.84,94.56
46,149,0.0,0.0,107.0,85.6,100.0,100.0,76-125,92.8,94.24000000000001,92.8,91.35999999999999,94.24000000000001
46,150,9.348282190153869,25.19118662302092,106.0,84.8,90.65171780984613,74.80881337697909,76-125,84.55727801834965,85.14244979933427,83.7651327967063,84.76425145900839,84.3503045776909
46,151,0.0,12.911507360536095,105.0,84.0,100.0,87.08849263946391,76-125,89.41769852789278,91.01769852789278,88.77212315986597,88.4632738959196,90.37212315986596
46,152,9.666391812321592,27.773986759139447,104.0,83.2,90.33360818767841,72.22601324086055,76-125,83.14528510447563,83.85864592324347,82.23990535713475,83.33730403304868,82.95326617590257
46,153,21.40183764872538,49.50518815736967,103.0,82.39999999999999,78.59816235127462,50.49481184263033,76-125,74.87841107390844,74.49822730903591,73.47324354847623,76.6637623642132,73.0930597836037
46,154,20.03509311659784,68.18375997226562,102.0,81.6,79.96490688340216,31.81624002773438,76-125,71.15272007056753,70.98921075890775,68.74528672778413,73.7236627250107,68.58177741612435
46,155,25.43906640147096,81.93546203629248,101.0,80.80000000000001,74.56093359852903,18.064537963707522,76-125,66.38118767230021,65.75728103215313,63.556367890559144,69.8299140941884,62.93246125041205
46,156,33.32330204405776,91.7514313133689,100.0,80.0,66.67669795594225,8.248568686631103,76-125,61.652723124108896,60.320392919703124,58.73131666064334,65.90645979198023,57.39898645623756
46,157,13.271977019553429,69.44166701855667,99.0,79.2,86.72802298044657,30.55833298144333,76-125,71.73007349042264,72.4828757884673,68.92158899047249,73.78575569232815,69.67439128851714
46,158,17.045917965815505,43.273512681524586,98.0,78.4,82.9540820341845,56.726487318475414,76-125,75.43152207395045,75.88693027736889,74.12014233816498,76.28749360631744,74.57555054158343
46,159,13.551295511944527,26.31916808256032,97.0,77.60000000000001,86.44870448805547,73.68083191743968,76-125,79.47077772990458,80.35564817871013,78.83238410137379,79.22430090962982,79.71725455017933
46,160,5.464116304526683,11.028028261653075,96.0,76.8,94.53588369547332,88.97197173834692,76-125,84.55515945631137,86.32874782585871,84.27696385845505,83.05976668462037,86.05055222800239
46,161,3.907149909494801,0.0,95.0,76.0,96.0928500905052,100.0,76-125,86.82785502715156,88.83714003620209,87.0232125226263,84.6232125226263,89.03249753167682
46,162,0.0,0.0,94.0,75.2,100.0,100.0,76-125,87.6,90.08,87.6,85.12,90.08
46,163,0.0,0.0,93.0,74.4,100.0,100.0,76-125,87.2,89.76,87.2,84.64,89.76
46,164,0.0,0.0,92.0,73.6,100.0,100.0,76-125,86.8,89.44,86.8,84.16,89.44
46,165,1.7020250981963203,0.0,91.0,72.8,98.29797490180368,100.0,76-125,85.88939247054111,88.43918996072148,85.97449372545091,83.25449372545091,88.5242912156313
46,166,0.0,0.0,90.0,72.0,100.0,100.0,76-125,86.0,88.8,86.0,83.19999999999999,88.8
46,167,2.1976125233417494,0.0,89.0,71.2,97.80238747665825,100.0,76-125,84.94071624299747,87.60095499066331,85.05059686916456,82.17059686916457,87.7108356168304
46,168,0.0,0.0,88.0,70.39999999999999,100.0,100.0,76-125,85.19999999999999,88.16,85.19999999999999,82.24,88.16
46,169,0.0,0.0,87.0,69.6,100.0,100.0,76-125,84.8,87.84,84.8,81.75999999999999,87.84
46,170,0.0,0.0,86.0,68.8,100.0,100.0,76-125,84.4,87.52,84.4,81.28,87.52
46,171,1.3562809881878115,3.7688688044468552,85.0,68.0,98.6437190118122,96.23113119555315,76-125,82.83934194265429,85.9037138438355,82.71871255184134,79.89559943228602,85.78308445302255
46,172,4.720042068812548,7.5306064102614,84.0,67.2,95.27995793118745,92.4693935897386,76-125,80.67786609730396,83.48586189042271,80.53733788023152,78.01039852125766,83.34533367335025
46,173,0.0,0.0,83.0,66.4,100.0,100.0,76-125,83.2,86.56,83.2,79.84,86.56
46,174,1.498142497370642,0.0,82.0,65.60000000000001,98.50185750262936,100.0,76-125,82.35055725078881,85.64074300105176,82.42546437565734,78.98546437565734,85.71565012592028
46,175,0.0,1.4667155608111804,81.0,64.8,100.0,98.53328443918882,76-125,82.10665688783777,85.62665688783777,82.0333211097972,78.65999266587832,85.55332110979721
46,176,0.0,0.0,80.0,64.0,100.0,100.0,76-125,82.0,85.6,82.0,78.4,85.6
46,177,0.0,0.0,79.0,63.2,100.0,100.0,76-125,81.6,85.28,81.6,77.92,85.28
46,178,0.0,0.0,78.0,62.4,100.0,100.0,76-125,81.2,84.96000000000001,81.2,77.44,84.96000000000001
46,179,0.0,0.0,77.0,61.6,100.0,100.0,76-125,80.8,84.64,80.8,76.96000000000001,84.64
46,180,0.0,0.0,76.0,60.8,100.0,100.0,76-125,80.4,84.32,80.4,76.47999999999999,84.32
46,181,0.0,0.0,75.0,60.0,100.0,100.0,31-75,80.0,84.0,80.0,76.0,84.0
46,182,0.0,0.0,74.0,59.199999999999996,100.0,100.0,31-75,79.6,83.68,79.6,75.52,83.68
46,183,0.0,0.0,73.0,58.4,100.0,100.0,31-75,79.2,83.36,79.2,75.03999999999999,83.36
46,184,0.0,0.0,72.0,57.599999999999994,100.0,100.0,31-75,78.8,83.03999999999999,78.8,74.56,83.03999999999999
46,185,0.0,0.0,71.0,56.8,100.0,100.0,31-75,78.4,82.72,78.4,74.08,82.72
46,186,0.0,0.0,70.0,56.00000000000001,100.0,100.0,31-75,78.0,82.4,78.0,73.6,82.4
46,187,0.0,0.0,69.0,55.2,100.0,100.0,31-75,77.6,82.08,77.6,73.12,82.08
46,188,0.0,0.0,68.0,54.400000000000006,100.0,100.0,31-75,77.2,81.76,77.2,72.64,81.76
46,189,0.0,5.18334378621037,67.0,53.6,100.0,94.81665621378963,31-75,75.76333124275793,80.40333124275793,75.5041640534474,71.38249843206845,80.14416405344741
46,190,5.028090591038167,26.445801013808246,66.0,52.800000000000004,94.97190940896184,73.55419898619175,31-75,69.6024126199269,73.81960356082308,68.5315270987884,66.45610720016921,72.74871803968458
46,191,2.717749032345731,39.671423377055326,65.0,52.0,97.28225096765426,60.328576622944674,31-75,67.25039061488522,71.77861571165064,65.40270689764974,64.56984923535526,69.93093199441516
46,192,3.2046615535411167,52.81545287040693,64.0,51.2,96.79533844645889,47.18454712959307,31-75,64.07551095985627,68.63504480450217,61.59497139401299,61.99651668105368,66.15450523865888
46,193,25.401862689685284,71.20282829788002,63.0,50.4,74.59813731031471,28.797171702119982,31-75,53.338875533518404,55.758689264549886,51.048827253108676,53.20911008289667,53.468640984140144
46,194,27.4085826101266,86.77308132694986,62.0,49.6,72.5914173898734,13.226918673050136,31-75,49.22280895157205,51.52195069055939,46.254584015730885,49.89189214842587,48.55372575471823
46,195,27.74864778816778,95.77214277327222,61.0,48.8,72.25135221183223,4.227857226727778,31-75,46.92097710889522,49.26611233007844,43.519802359639996,47.97701663696722,45.864937580823224
46,196,24.230392928432952,86.92910120860998,60.0,48.0,75.76960707156705,13.070898791390022,31-75,49.34506187974812,52.122022586904826,46.21012646573927,49.70303658660027,48.987087172895976
46,197,43.66347454049838,96.29524175441216,59.0,47.199999999999996,56.33652545950162,3.70475824558784,31-75,41.24190928696805,42.15556183291822,38.610320926272365,42.95984510171358,39.52397347222253
46,198,38.82900422834497,82.22799064945055,58.0,46.400000000000006,61.17099577165503,17.772009350549453,31-75,45.10570060160641,46.58280017877191,42.93575128055113,45.79855034549618,44.41285085771662
46,199,48.37318721337043,81.39862704953464,57.0,45.6,51.62681278662957,18.60137295046536,31-75,42.00831842608194,42.6109997047449,40.357046434273734,43.056909139227194,40.95972771293669
46,200,33.96824090834297,68.59118926522612,56.0,44.800000000000004,66.03175909165702,31.40881073477388,31-75,48.49128987445188,50.61446578361759,46.76014245660773,48.09926138313034,48.88331836577343
46,201,11.759905488262902,28.348080742379345,55.0,44.0,88.2400945117371,71.65191925762065,31-75,62.80241220504526,67.22642165621897,61.97300344233943,59.20781151657737,66.39701289351315
46,202,3.654236214951597,0.0,54.0,43.2,96.3457637850484,100.0,31-75,70.50372913551452,75.81830551401936,70.68644094626211,65.0064409462621,76.00101732476693
46,203,19.142606477738564,0.0,53.0,42.4,80.85739352226143,100.0,31-75,65.45721805667843,69.30295740890458,66.41434838056536,60.65434838056535,70.2600877327915
46,204,10.326757696517888,0.0,52.0,41.6,89.67324230348211,100.0,31-75,67.70197269104463,72.50929692139285,68.21831057587053,62.37831057587053,73.02563480621873
46,205,8.040920505684285,0.0,51.0,40.8,91.95907949431572,100.0,31-75,67.9877238482947,73.10363179772628,68.38976987357893,62.469769873578926,73.5056778230105
46,206,12.464137768206554,0.0,50.0,40.0,87.53586223179344,100.0,31-75,66.26075866953803,71.01434489271739,66.88396555794836,60.88396555794836,71.63755178112771
46,207,0.0,0.0,49.0,39.2,100.0,100.0,31-75,69.6,75.68,69.6,63.519999999999996,75.68
46,208,0.0,0.0,48.0,38.4,100.0,100.0,31-75,69.2,75.36,69.2,63.04,75.36
46,209,5.266248005666378,0.0,47.0,37.6,94.73375199433362,100.0,31-75,67.22012559830009,72.93350079773344,67.48343799858341,61.2434379985834,73.19681319801677
46,210,13.370307502987028,0.0,46.0,36.8,86.62969249701297,100.0,31-75,64.3889077491039,69.37187699880519,65.05742312425323,58.73742312425324,70.04039237395453
46,211,21.94066544562179,4.220159734683664,45.0,36.0,78.05933455437821,95.77984026531634,31-75,60.57376841937673,64.77970187481455,61.45979370492364,55.481809678392,65.66572716036146
46,212,21.40782959269089,9.837482015081914,44.0,35.199999999999996,78.59217040730911,90.16251798491808,31-75,59.210154719176344,63.54937175990726,59.7886720980568,54.29242029956499,64.12788913878771
46,213,31.25223579998713,37.10582519972816,43.0,34.4,68.74776420001287,62.89417480027184,31-75,50.40316422005823,53.837940640059514,50.11048475007118,47.26106727004399,53.545261170072465
46,214,40.722771533436855,60.89019659747614,42.0,33.6,59.277228466563145,39.10980340252386,31-75,42.40512922047372,44.972852067130034,41.39675796727175,40.84577762701936,43.96448081392806
46,215,39.96877034577992,75.69089971338015,41.0,32.800000000000004,60.03122965422008,24.309100286619852,31-75,39.27118895359,41.994311919012006,37.485082485209986,38.334172456547996,40.20820545063199
46,216,42.79661016949153,91.48472838369634,40.0,32.0,57.20338983050847,8.515271616303664,31-75,34.86407127241327,37.38441025546412,32.42966536170303,34.77813820007267,34.95000434475388
46,217,50.06424927742128,97.2774408914158,39.0,31.2,49.93575072257872,2.722559108584207,31-75,31.125237038490457,32.99881211074833,28.764577457790732,31.61232154693231,30.6381525300486
46,218,50.30586526080568,100.0,38.0,30.4,49.69413473919432,0.0,31-75,30.108240421758296,32.03765389567773,27.62353368479858,30.66353368479858,29.55294715871801
46,219,50.42708516142311,100.0,37.0,29.599999999999998,49.57291483857689,0.0,31-75,29.671874451573068,31.669165935430758,27.193228709644224,30.15322870964422,29.19052019350191
46,220,50.42575896369488,100.0,36.0,28.799999999999997,49.57424103630512,0.0,31-75,29.272272310891534,31.349696414522047,26.79356025907628,29.673560259076275,28.87098436270679
46,221,50.53391805185394,100.0,35.0,28.000000000000004,49.46608194814606,0.0,31-75,28.839824584443818,30.98643277925843,26.366520487036517,29.166520487036514,28.513128681851125
46,222,50.4547729981834,100.0,34.0,27.200000000000003,49.5452270018166,0.0,31-75,28.463568100544983,30.698090800726643,25.98630675045415,28.70630675045415,28.22082945063581
46,223,50.21620003189771,91.50631260702258,33.0,26.400000000000002,49.78379996810229,8.49368739297742,31-75,29.83387746902617,32.1722574658364,27.769371840269926,29.560003100972185,30.107751837080155
46,224,50.08433116798098,53.40531910675785,32.0,25.6,49.91566883201902,46.59468089324215,31-75,37.093636828254134,39.525203711456044,36.927587431315295,34.828119341991076,39.3591543145172
46,225,50.30427669731501,27.44496165916589,31.0,24.8,49.69572330268499,72.5550383408341,31-75,41.81972465897232,44.30929698924082,42.96269041087977,38.18718657679636,45.452262741148274
46,226,50.10832193587369,0.0,30.0,24.0,49.89167806412631,100.0,0-30,46.96750341923789,49.556671225650526,49.47291951603158,41.87291951603157,52.062087322444214
46,227,50.31481443456087,0.0,29.0,23.200000000000003,49.68518556543913,100.0,0-30,46.50555566963174,49.15407422617565,49.02129639135978,41.34129639135978,51.669814947903696
46,228,50.38770794540897,0.0,28.0,22.400000000000002,49.61229205459103,100.0,0-30,46.08368761637731,48.804916821836414,48.60307301364776,40.84307301364776,51.32430221910686
46,229,50.48557303571203,0.0,27.0,21.6,49.51442696428797,100.0,0-30,45.654328089286395,48.44577078571519,48.178606741071995,40.33860674107199,50.97004943750079
46,230,50.63729920935327,20.16319335623377,26.0,20.8,49.36270079064673,79.83680664376624,0-30,41.176171565947264,44.03244164501194,42.69987685860324,36.79619619422662,45.55614693766791
46,231,50.73234745993903,64.20379512421374,25.0,20.0,49.26765254006097,35.79620487578626,0-30,31.939536737175544,34.86630199118164,31.265964353961806,29.68634386638318,34.192729607967905
46,232,50.72733111171017,97.55863800398876,24.0,19.2,49.27266888828983,2.4413619960112385,0-30,24.870073065689194,27.87733995451818,22.528507721075265,24.204371521474144,25.535774609904248
46,233,50.806759286244045,100.0,23.0,18.4,49.193240713755955,0.0,0-30,23.957972214126784,27.037296285502382,21.498310178438988,23.338310178438988,24.577634249814583
46,234,51.00471452010126,100.0,22.0,17.599999999999998,48.99528547989874,0.0,0-30,23.49858564396962,26.638114191959495,21.048821369974682,22.808821369974684,24.18834991796456
46,235,51.19520377164333,100.0,21.0,16.8,48.80479622835667,0.0,0-30,23.041438868507,26.241918491342673,20.60119905708917,22.281199057089168,23.801678679924834
46,236,51.20002028550342,100.0,20.0,16.0,48.79997971449658,0.0,0-30,22.639993914348974,25.91999188579863,20.199994928624143,21.799994928624145,23.479992900073803
46,237,51.30582633062261,100.0,19.0,15.2,48.69417366937739,0.0,0-30,22.20825210081322,25.557669467750955,19.77354341734435,21.293543417344345,23.122960784282085
46,238,51.37159977750361,100.0,18.0,14.399999999999999,48.62840022249639,0.0,0-30,21.788520066748916,25.211360088998553,19.357100055624095,20.797100055624096,22.779940077873732
46,239,51.449238755904936,100.0,17.0,13.600000000000001,48.550761244095064,0.0,0-30,21.36522837322852,24.86030449763803,18.937690311023765,20.297690311023764,22.432766435433273
46,240,51.60796578472871,100.0,16.0,12.8,48.39203421527129,0.0,0-30,20.917610264581384,24.476813686108517,18.498008553817822,19.77800855381782,22.057211975344952
46,241,51.43065921533994,100.0,15.0,12.0,48.56934078466006,0.0,0-30,20.57080223539802,24.22773631386403,18.142335196165014,19.342335196165017,21.799269274631023
46,242,51.69372107193952,100.0,14.0,11.200000000000001,48.30627892806048,0.0,0-30,20.091883678418142,23.802511571224194,17.67656973201512,18.796569732015122,21.387197624821166
46,243,51.9558074387976,100.0,13.0,10.4,48.0441925612024,0.0,0-30,19.613257768360718,23.377677024480963,17.2110481403006,18.2510481403006,20.97546739642084
46,244,51.90758961417136,100.0,12.0,9.6,48.09241038582864,0.0,0-30,19.227723115748592,23.07696415433146,16.82310259645716,17.783102596457162,20.672343635040022
46,245,52.08979438736858,100.0,11.0,8.799999999999999,47.91020561263142,0.0,0-30,18.773061683789425,22.68408224505257,16.377551403157856,17.257551403157855,20.288571964420996
46,246,52.47143918240927,100.0,10.0,8.0,47.52856081759073,0.0,0-30,18.258568245277218,22.21142432703629,15.882140204397682,16.682140204397683,19.834996286156755
46,247,52.65535172788173,100.0,9.0,7.199999999999999,47.34464827211827,0.0,0-30,17.80339448163548,21.817859308847307,15.436162068029567,16.156162068029566,19.450626895241392
46,248,52.94456607595833,100.0,8.0,6.4,47.05543392404167,0.0,0-30,17.316630177212502,21.38217356961667,14.96385848101042,15.603858481010418,19.029401873414585
46,249,53.35031552585556,100.0,7.0,5.6000000000000005,46.64968447414444,0.0,0-30,16.794905342243332,20.899873789657775,14.462421118536112,15.022421118536112,18.567389565950556
46,250,53.74841432625798,100.0,6.0,4.8,46.25158567374202,0.0,0-30,16.275475702122606,20.42063426949681,13.962896418435506,14.442896418435506,18.10805498580971
46,251,54.13051679788226,100.0,5.0,4.0,45.86948320211774,0.0,0-30,15.760844960635323,19.947793280847097,13.467370800529435,13.867370800529436,17.65431912074121
46,252,54.48934322213911,100.0,4.0,3.2,45.51065677786089,0.0,0-30,15.253197033358266,19.484262711144357,12.977664194465222,13.297664194465222,17.20872987225131
46,253,55.4583818525504,100.0,3.0,2.4,44.5416181474496,0.0,0-30,14.562485444234879,18.77664725897984,12.335404536862399,12.575404536862399,16.549566351607357
46,254,56.15287360502465,100.0,2.0,1.6,43.84712639497535,0.0,0-30,13.954137918492604,18.178850557990142,11.761781598743838,11.921781598743838,15.986494238241372
46,255,56.504684273000905,100.0,1.0,0.8,43.495315726999095,0.0,0-30,13.448594718099729,17.71812629079964,11.273828931749774,11.353828931749774,15.543360504449682
46,256,57.64805297846149,100.0,0.0,0.0,42.35194702153851,0.0,0-30,12.705584106461552,16.940778808615402,10.587986755384627,10.587986755384627,14.823181457538476
54,39,0.0,0.431957410250049,218.0,100.0,100.0,99.56804258974995,RUL > 125,99.91360851795,99.91360851795,99.89201064743749,99.93520638846249,99.89201064743749
54,40,0.0,0.0824788541732103,217.0,100.0,100.0,99.9175211458268,RUL > 125,99.98350422916536,99.98350422916536,99.9793802864567,99.98762817187402,99.9793802864567
