unit_number,cycle,RUL_linear,erro_reconstrucao,slope,horizonte,faixa_RUL
23,137,31.0,0.01046701,2.9455531578947376e-05,20,31-75
23,138,30.0,0.0104873385,2.3497566165413477e-05,20,0-30
23,139,29.0,0.010531582,1.5378783458646402e-05,20,0-30
23,140,28.0,0.010702237,1.1033885714285686e-05,20,0-30
23,141,27.0,0.010882255,8.200506015037515e-06,20,0-30
23,142,26.0,0.011067122,1.5156669172932239e-05,20,0-30
23,143,25.0,0.011222914,2.1842821804511373e-05,20,0-30
23,144,24.0,0.010953718,2.3579406766917355e-05,20,0-30
23,145,23.0,0.011028124,2.6486869548872035e-05,20,0-30
23,146,22.0,0.01135955,3.3577934210526375e-05,20,0-30
23,147,21.0,0.011473236,3.5898783082706854e-05,20,0-30
23,148,20.0,0.011363792,3.7074212406014894e-05,20,0-30
23,149,19.0,0.011494875,4.1267419924811716e-05,20,0-30
23,150,18.0,0.011800358,5.0349400751879525e-05,20,0-30
23,151,17.0,0.012008717,6.429861654135351e-05,20,0-30
23,152,16.0,0.011905653,7.589541729323313e-05,20,0-30
23,153,15.0,0.012361197,9.415809248120289e-05,20,0-30
23,154,14.0,0.012603346,0.00010949204511278187,20,0-30
23,155,13.0,0.012420212,0.00011200717706766919,20,0-30
23,156,12.0,0.012567041,0.00011503961992481177,20,0-30
23,157,11.0,0.0132938735,0.000126310485714286,20,0-30
23,158,10.0,0.01406267,0.00014463421240601434,20,0-30
23,159,9.0,0.015202595,0.00017456472518797035,20,0-30
23,160,8.0,0.015942076,0.0002107297251879698,20,0-30
23,161,7.0,0.016497206,0.00024978808609022574,20,0-30
23,162,6.0,0.017464098,0.00029713460714285737,20,0-30
23,163,5.0,0.017875934,0.00034320486052631785,20,0-30
23,164,4.0,0.019065835,0.00039201869511278255,20,0-30
23,165,3.0,0.02000161,0.00044317690338345787,20,0-30
23,166,2.0,0.020830467,0.0004979150041353378,20,0-30
23,167,1.0,0.02202028,0.0005572034951127798,20,0-30
23,168,0.0,0.023507169,0.0006201449778195492,20,0-30
31,49,185.0,0.010729002,2.1403419924812e-05,20,RUL > 125
31,50,184.0,0.010620093,2.360400488721802e-05,20,RUL > 125
31,51,183.0,0.010493392,2.379701090225567e-05,20,RUL > 125
31,52,182.0,0.010703666,2.7168095864661652e-05,20,RUL > 125
31,53,181.0,0.010774844,3.264198383458645e-05,20,RUL > 125
31,54,180.0,0.0108166,3.374852969924803e-05,20,RUL > 125
31,55,179.0,0.010840872,3.5701379323308315e-05,20,RUL > 125
31,56,178.0,0.010600892,3.653390714285718e-05,20,RUL > 125
31,57,177.0,0.010566257,3.7345008646616696e-05,20,RUL > 125
31,58,176.0,0.010492076,3.554179736842117e-05,20,RUL > 125
31,59,175.0,0.010304079,2.8256341729323304e-05,20,RUL > 125
31,60,174.0,0.010040533,1.2284978571428536e-05,20,RUL > 125
31,61,173.0,0.009984471,-2.9711161654133613e-06,20,RUL > 125
31,62,172.0,0.009935933,-1.687484887218039e-05,20,RUL > 125
31,63,171.0,0.010006131,-2.7937771428571352e-05,20,RUL > 125
31,64,170.0,0.010180961,-3.510936616541348e-05,20,RUL > 125
31,65,169.0,0.009943512,-4.314907744360901e-05,20,RUL > 125
31,66,168.0,0.009865066,-4.8431197744360794e-05,20,RUL > 125
31,67,167.0,0.009696602,-5.365439473684208e-05,20,RUL > 125
31,68,166.0,0.010033746,-5.5056303759398456e-05,20,RUL > 125
31,69,165.0,0.010166016,-5.1142100751879624e-05,20,RUL > 125
31,70,164.0,0.010117156,-4.879891804511293e-05,20,RUL > 125
31,71,163.0,0.010540024,-4.1659009774436e-05,20,RUL > 125
31,72,162.0,0.010504221,-3.178058045112781e-05,20,RUL > 125
31,73,161.0,0.01035714,-2.2579527819548914e-05,20,RUL > 125
31,74,160.0,0.0102018025,-1.4310150751879667e-05,20,RUL > 125
31,75,159.0,0.010532368,-1.0659774436027608e-08,20,RUL > 125
31,76,158.0,0.010410243,9.218946240601501e-06,20,RUL > 125
31,77,157.0,0.010420344,1.833267406015018e-05,20,RUL > 125
31,78,156.0,0.010288069,2.460489812030071e-05,20,RUL > 125
31,79,155.0,0.009840897,2.1827354511278135e-05,20,RUL > 125
31,80,154.0,0.009817989,1.5257815413533668e-05,20,RUL > 125
31,81,153.0,0.009894977,9.23756804511279e-06,20,RUL > 125
31,82,152.0,0.009786506,1.0359229323309411e-06,20,RUL > 125
31,83,151.0,0.009703985,-7.011501879699366e-06,20,RUL > 125
31,84,150.0,0.009714218,-1.1697912406014989e-05,20,RUL > 125
31,85,149.0,0.009589104,-2.121899135338354e-05,20,RUL > 125
31,86,148.0,0.009653691,-3.0523075563909566e-05,20,RUL > 125
31,87,147.0,0.009438194,-4.524778909774424e-05,20,RUL > 125
31,88,146.0,0.009483154,-5.3618307142856966e-05,20,RUL > 125
31,89,145.0,0.009538958,-5.827519360902271e-05,20,RUL > 125
31,90,144.0,0.009629288,-6.147018082706782e-05,20,RUL > 125
31,91,143.0,0.009817725,-5.456271165413508e-05,20,RUL > 125
31,92,142.0,0.010191824,-4.1790117669172886e-05,20,RUL > 125
31,93,141.0,0.010172211,-3.1150271052631415e-05,20,RUL > 125
31,94,140.0,0.010049592,-2.4436733082706838e-05,20,RUL > 125
31,95,139.0,0.010094611,-1.1631723308270694e-05,20,RUL > 125
31,96,138.0,0.010351461,3.5725639097744805e-06,20,RUL > 125
31,97,137.0,0.010215624,1.708420601503768e-05,20,RUL > 125
31,98,136.0,0.009881994,2.4049002255639048e-05,20,RUL > 125
31,99,135.0,0.009835781,2.3903641353383323e-05,20,RUL > 125
31,100,134.0,0.009811234,2.3053596992481052e-05,20,RUL > 125
31,101,133.0,0.009462168,1.8442653383458636e-05,20,RUL > 125
31,102,132.0,0.0094508575,1.2608271804511363e-05,20,RUL > 125
31,103,131.0,0.009234712,2.887868796992423e-06,20,RUL > 125
31,104,130.0,0.009317232,-4.7864296992481306e-06,20,RUL > 125
31,105,129.0,0.00897718,-1.8697126691729425e-05,20,RUL > 125
31,106,128.0,0.009107045,-2.8812628195488888e-05,20,RUL > 125
31,107,127.0,0.009022744,-4.2712989849624244e-05,20,RUL > 125
31,108,126.0,0.009155144,-5.338729135338344e-05,20,RUL > 125
31,109,125.0,0.009293167,-6.071547180451146e-05,20,76-125
31,110,124.0,0.009332146,-6.569093571428572e-05,20,76-125
31,111,123.0,0.009258297,-6.829923421052628e-05,20,76-125
31,112,122.0,0.009045079,-6.720543270676714e-05,20,76-125
31,113,121.0,0.009226198,-6.210946729323305e-05,20,76-125
31,114,120.0,0.009415446,-5.4823472556391004e-05,20,76-125
31,115,119.0,0.009639152,-4.267724849624066e-05,20,76-125
31,116,118.0,0.009764553,-2.3999154511278102e-05,20,76-125
31,117,117.0,0.009635769,-8.423058270676782e-06,20,76-125
31,118,116.0,0.009506794,9.146582706766042e-07,20,76-125
31,119,115.0,0.009804588,1.4341106390977502e-05,20,76-125
31,120,114.0,0.009801346,2.738056278195481e-05,20,76-125
31,121,113.0,0.009861447,3.5781905639097815e-05,20,76-125
31,122,112.0,0.009780054,4.2241484962406094e-05,20,76-125
31,123,111.0,0.009774744,4.4717351127819534e-05,20,76-125
31,124,110.0,0.00975142,4.7350886466165405e-05,20,76-125
31,125,109.0,0.010009227,4.7645222556390975e-05,20,76-125
31,126,108.0,0.010130966,5.0177236842105414e-05,20,76-125
31,127,107.0,0.01033236,5.271550902255636e-05,20,76-125
31,128,106.0,0.010430589,5.677823157894726e-05,20,76-125
31,129,105.0,0.010410402,6.081391654135332e-05,20,76-125
31,130,104.0,0.01025807,6.160883533834564e-05,20,76-125
31,131,103.0,0.010329355,6.0863707518796964e-05,20,76-125
31,132,102.0,0.010311549,5.4886994736842094e-05,20,76-125
31,133,101.0,0.010276471,4.9364475187969896e-05,20,76-125
31,134,100.0,0.01031718,4.5832281203007634e-05,20,76-125
31,135,99.0,0.0106752245,4.959121766917289e-05,20,76-125
31,136,98.0,0.010841133,5.614228759398499e-05,20,76-125
31,137,97.0,0.011084278,6.251450864661652e-05,20,76-125
31,138,96.0,0.010948854,6.273744473684213e-05,20,76-125
31,139,95.0,0.010983015,6.598189436090226e-05,20,76-125
31,140,94.0,0.01121002,7.064601240601498e-05,20,76-125
31,141,93.0,0.011529057,7.869845827067626e-05,20,76-125
31,142,92.0,0.011340936,8.027062443609004e-05,20,76-125
31,143,91.0,0.0110170385,7.478465037593985e-05,20,76-125
31,144,90.0,0.010680744,6.225808345864664e-05,20,76-125
31,145,89.0,0.010578996,5.09511308270677e-05,20,76-125
31,146,88.0,0.010351729,3.7462906015037525e-05,20,76-125
31,147,87.0,0.01064352,3.09910548872181e-05,20,76-125
31,148,86.0,0.01083288,2.8307421052631568e-05,20,76-125
31,149,85.0,0.010752725,2.3555024812030022e-05,20,76-125
31,150,84.0,0.010304496,9.479343609022471e-06,20,76-125
31,151,83.0,0.010247944,-4.34848421052665e-06,20,76-125
31,152,82.0,0.00994332,-2.2686808270676855e-05,20,76-125
31,153,81.0,0.009817741,-4.2819253383458446e-05,20,76-125
31,154,80.0,0.009726579,-6.292141954887205e-05,20,76-125
31,155,79.0,0.00949238,-7.982782969924783e-05,20,76-125
31,156,78.0,0.009245132,-9.586803270676659e-05,20,76-125
31,157,77.0,0.009369301,-0.0001038952597744363,20,76-125
31,158,76.0,0.009362455,-0.0001115796477443598,20,76-125
31,159,75.0,0.009359993,-0.00011637426052631621,20,31-75
31,160,74.0,0.009457945,-0.00011374463496240602,20,31-75
31,161,73.0,0.009553854,-0.00010207275526315792,20,31-75
31,162,72.0,0.009752534,-8.756269135338345e-05,20,31-75
31,163,71.0,0.009673564,-7.69063669172935e-05,20,31-75
31,164,70.0,0.0096243,-7.024346466165427e-05,20,31-75
31,165,69.0,0.009301723,-6.820671503759378e-05,20,31-75
31,166,68.0,0.009288507,-6.802648045112764e-05,20,31-75
31,167,67.0,0.010084588,-5.026760375939845e-05,20,31-75
31,168,66.0,0.010187721,-2.7205004511278075e-05,20,31-75
31,169,65.0,0.010483929,-2.0630375939858747e-07,20,31-75
31,170,64.0,0.010552783,2.1102930075188004e-05,20,31-75
31,171,63.0,0.010242958,3.671980225563954e-05,20,31-75
31,172,62.0,0.010704958,5.4134319548872125e-05,20,31-75
31,173,61.0,0.010680441,6.807044736842066e-05,20,31-75
31,174,60.0,0.010500538,7.669983909774412e-05,20,31-75
31,175,59.0,0.010697033,8.327457518796939e-05,20,31-75
31,176,58.0,0.0112640485,9.223410864661636e-05,20,31-75
31,177,57.0,0.011438433,0.00010260944774436075,20,31-75
31,178,56.0,0.011551655,0.00011138267255639043,20,31-75
31,179,55.0,0.011444866,0.0001152994364661647,20,31-75
31,180,54.0,0.011319869,0.00011584199210526273,20,31-75
31,181,53.0,0.011488385,0.00011750638609022585,20,31-75
31,182,52.0,0.011736502,0.00012294329210526278,20,31-75
31,183,51.0,0.01168677,0.00012343943571428538,20,31-75
31,184,50.0,0.011705585,0.00012039913496240601,20,31-75
31,185,49.0,0.011843193,0.00011110158984962416,20,31-75
31,186,48.0,0.011980216,9.973108308270674e-05,20,31-75
31,187,47.0,0.012200692,0.00010003225075187972,20,31-75
31,188,46.0,0.012705501,0.00010599128007518776,20,31-75
31,189,45.0,0.013074283,0.00011810945676691747,20,31-75
31,190,44.0,0.013067975,0.00012732941842105244,20,31-75
31,191,43.0,0.0128466515,0.0001247133984962405,20,31-75
31,192,42.0,0.012476702,0.0001201917939849627,20,31-75
31,193,41.0,0.012630002,0.00011480880225563926,20,31-75
31,194,40.0,0.012448405,0.00010105932330827086,20,31-75
31,195,39.0,0.012203918,8.399060225563883e-05,20,31-75
31,196,38.0,0.012256445,7.435915075187952e-05,20,31-75
31,197,37.0,0.011958197,6.172812744360903e-05,20,31-75
31,198,36.0,0.011734309,4.6904819924811914e-05,20,31-75
31,199,35.0,0.011712785,2.9813216917293075e-05,20,31-75
31,200,34.0,0.012003374,1.4496362781954639e-05,20,31-75
31,201,33.0,0.012568736,8.889060526315655e-06,20,31-75
31,202,32.0,0.012514755,4.803649999999922e-06,20,31-75
31,203,31.0,0.012645668,6.328778195483776e-07,20,31-75
31,204,30.0,0.012445627,-7.5404958646618685e-06,20,0-30
31,205,29.0,0.012829251,-9.17361390977431e-06,20,0-30
31,206,28.0,0.012967554,-8.150247744360855e-06,20,0-30
31,207,27.0,0.0130562885,-3.862764661654238e-06,20,0-30
31,208,26.0,0.013152699,8.486068421052545e-06,20,0-30
31,209,25.0,0.012964492,2.3296625563909923e-05,20,0-30
31,210,24.0,0.013155694,4.0904139097744594e-05,20,0-30
31,211,23.0,0.0141191725,6.864914135338344e-05,20,0-30
31,212,22.0,0.014106834,8.846300601503707e-05,20,0-30
31,213,21.0,0.013831238,0.00010430898496240594,20,0-30
31,214,20.0,0.013928647,0.00011687283007518785,20,0-30
31,215,19.0,0.014421288,0.00013038815488721815,20,0-30
31,216,18.0,0.014222799,0.0001385629052631577,20,0-30
31,217,17.0,0.014215443,0.00013896646766917321,20,0-30
31,218,16.0,0.014632299,0.0001383956872180448,20,0-30
31,219,15.0,0.014815767,0.00013574814586466184,20,0-30
31,220,14.0,0.015104319,0.00013714488496240608,20,0-30
31,221,13.0,0.016006654,0.00015569581729323254,20,0-30
31,222,12.0,0.0154226385,0.00015988153796992507,20,0-30
31,223,11.0,0.016046368,0.00017067197030075116,20,0-30
31,224,10.0,0.01668302,0.00018228505451127873,20,0-30
31,225,9.0,0.016873255,0.00019630098308270595,20,0-30
31,226,8.0,0.01757805,0.00021648793421052707,20,0-30
31,227,7.0,0.017997595,0.00023713637969924908,20,0-30
31,228,6.0,0.018492516,0.000258946860150375,20,0-30
31,229,5.0,0.01971729,0.00028725262255638973,20,0-30
31,230,4.0,0.020609206,0.00032116443759398533,20,0-30
31,231,3.0,0.021514062,0.00037200729661654365,20,0-30
31,232,2.0,0.022231383,0.00042178264548872117,20,0-30
31,233,1.0,0.02301549,0.0004661906402255655,20,0-30
31,234,0.0,0.024516841,0.0005197736379699229,20,0-30
32,49,142.0,0.010637853,4.566441203007516e-05,20,RUL > 125
32,50,141.0,0.010465693,3.588408233082705e-05,20,RUL > 125
32,51,140.0,0.009820245,1.5503540225564024e-05,20,RUL > 125
32,52,139.0,0.009694411,-4.695288345864745e-06,20,RUL > 125
32,53,138.0,0.0098139495,-1.8894766917293318e-05,20,RUL > 125
32,54,137.0,0.009756726,-3.679885488721813e-05,20,RUL > 125
32,55,136.0,0.009861693,-5.206694285714271e-05,20,RUL > 125
32,56,135.0,0.009478094,-6.374208270676692e-05,20,RUL > 125
32,57,134.0,0.009306391,-7.677848270676664e-05,20,RUL > 125
32,58,133.0,0.009218838,-8.767656917293221e-05,20,RUL > 125
32,59,132.0,0.009549302,-8.863793834586473e-05,20,RUL > 125
32,60,131.0,0.009328648,-9.176789924812021e-05,20,RUL > 125
32,61,130.0,0.009458789,-9.322918195488695e-05,20,RUL > 125
32,62,129.0,0.009398611,-9.258502180451124e-05,20,RUL > 125
32,63,128.0,0.009263053,-9.182765864661635e-05,20,RUL > 125
32,64,127.0,0.0094678765,-8.522094097744348e-05,20,RUL > 125
32,65,126.0,0.009702816,-7.334925300751878e-05,20,RUL > 125
32,66,125.0,0.009400975,-6.489098721804505e-05,20,76-125
32,67,124.0,0.009388269,-5.5690738345864595e-05,20,76-125
32,68,123.0,0.009377308,-4.4839903759398565e-05,20,76-125
32,69,122.0,0.009189379,-3.490454135338331e-05,20,76-125
32,70,121.0,0.009223888,-2.501635263157898e-05,20,76-125
32,71,120.0,0.00947587,-1.9852329323308213e-05,20,76-125
32,72,119.0,0.009842734,-1.0916387218045216e-05,20,76-125
32,73,118.0,0.009803563,-8.756229323307602e-07,20,76-125
32,74,117.0,0.009739786,7.366131203007611e-06,20,76-125
32,75,116.0,0.009812219,1.832548984962412e-05,20,76-125
32,76,115.0,0.009950374,2.5276062030075253e-05,20,76-125
32,77,114.0,0.009810018,2.6800253007518813e-05,20,76-125
32,78,113.0,0.010015305,2.9117365789473732e-05,20,76-125
32,79,112.0,0.009961866,3.469122218045109e-05,20,76-125
32,80,111.0,0.009879894,3.4989642481202896e-05,20,76-125
32,81,110.0,0.010016705,3.846842218045104e-05,20,76-125
32,82,109.0,0.01004925,4.062298007518798e-05,20,76-125
32,83,108.0,0.009778447,3.5790129699247986e-05,20,76-125
32,84,107.0,0.009958896,3.599414887218034e-05,20,76-125
32,85,106.0,0.009911381,3.8490578195488584e-05,20,76-125
32,86,105.0,0.009896353,3.569277969924821e-05,20,76-125
32,87,104.0,0.009916358,3.223521654135346e-05,20,76-125
32,88,103.0,0.0102039855,3.191943045112785e-05,20,76-125
32,89,102.0,0.010107445,2.601407030075179e-05,20,76-125
32,90,101.0,0.010383974,2.3223453007518797e-05,20,76-125
32,91,100.0,0.010305178,2.1541351503759458e-05,20,76-125
32,92,99.0,0.010321171,2.4633231203007605e-05,20,76-125
32,93,98.0,0.010620573,3.066433872180448e-05,20,76-125
32,94,97.0,0.010388049,3.113808308270667e-05,20,76-125
32,95,96.0,0.01011854,2.7930546240601544e-05,20,76-125
32,96,95.0,0.009954042,2.4093799624060167e-05,20,76-125
32,97,94.0,0.009881456,1.6998446992481375e-05,20,76-125
32,98,93.0,0.009871969,1.2901513909774521e-05,20,76-125
32,99,92.0,0.009806363,7.239121428571281e-06,20,76-125
32,100,91.0,0.00961639,-2.1976266917294418e-06,20,76-125
32,101,90.0,0.009432112,-1.1710497368421145e-05,20,76-125
32,102,89.0,0.009102535,-2.4538655263158042e-05,20,76-125
32,103,88.0,0.009188619,-3.898924699248114e-05,20,76-125
32,104,87.0,0.009300448,-4.810612744360926e-05,20,76-125
32,105,86.0,0.009276059,-5.733151165413549e-05,20,76-125
32,106,85.0,0.009105202,-6.827962293233083e-05,20,76-125
32,107,84.0,0.009172773,-7.675686503759404e-05,20,76-125
32,108,83.0,0.009287024,-7.794229022556375e-05,20,76-125
32,109,82.0,0.009434313,-7.716902105263174e-05,20,76-125
32,110,81.0,0.009419748,-7.122534736842104e-05,20,76-125
32,111,80.0,0.009581588,-6.276385714285712e-05,20,76-125
32,112,79.0,0.009412858,-5.537216917293239e-05,20,76-125
32,113,78.0,0.0092163365,-4.4694646992481186e-05,20,76-125
32,114,77.0,0.009111144,-3.707967255639098e-05,20,76-125
32,115,76.0,0.009101053,-3.194410263157888e-05,20,76-125
32,116,75.0,0.009164315,-2.697207105263167e-05,20,31-75
32,117,74.0,0.009233963,-2.0963603383458732e-05,20,31-75
32,118,73.0,0.009387206,-1.1942071052631713e-05,20,31-75
32,119,72.0,0.009188554,-6.06534172932328e-06,20,31-75
32,120,71.0,0.0089702755,-5.377414285714376e-06,20,31-75
32,121,70.0,0.009273232,-2.2995887218045234e-06,20,31-75
32,122,69.0,0.00898864,-8.25229323308271e-06,20,31-75
32,123,68.0,0.008796906,-1.541356315789471e-05,20,31-75
32,124,67.0,0.008871268,-1.9157755639097667e-05,20,31-75
32,125,66.0,0.008931656,-2.177896842105248e-05,20,31-75
32,126,65.0,0.008906227,-2.6943295488721967e-05,20,31-75
32,127,64.0,0.009093742,-2.8062715789473656e-05,20,31-75
32,128,63.0,0.008979001,-2.8898486466165473e-05,20,31-75
32,129,62.0,0.008803193,-2.945699172932327e-05,20,31-75
32,130,61.0,0.008867372,-2.8379575187969926e-05,20,31-75
32,131,60.0,0.009079192,-2.0890149624060214e-05,20,31-75
32,132,59.0,0.009075811,-1.535769924812035e-05,20,31-75
32,133,58.0,0.0092249485,-1.0290846616541393e-05,20,31-75
32,134,57.0,0.009635681,-1.0302714285713932e-06,20,31-75
32,135,56.0,0.009801143,9.645937593985039e-06,20,31-75
32,136,55.0,0.010229258,2.6384181954887277e-05,20,31-75
32,137,54.0,0.010133657,4.1254984962406024e-05,20,31-75
32,138,53.0,0.010038378,5.583136240601504e-05,20,31-75
32,139,52.0,0.00972474,6.181138045112787e-05,20,31-75
32,140,51.0,0.009619361,6.203318684210523e-05,20,31-75
32,141,50.0,0.0094884755,6.41926556390973e-05,20,31-75
32,142,49.0,0.010095587,7.020791353383449e-05,20,31-75
32,143,48.0,0.010587002,7.855142481203017e-05,20,31-75
32,144,47.0,0.010712582,8.71711992481205e-05,20,31-75
32,145,46.0,0.010947393,9.733001804511266e-05,20,31-75
32,146,45.0,0.011053485,0.00010557174285714279,20,31-75
32,147,44.0,0.010987021,0.00011259578571428552,20,31-75
32,148,43.0,0.010647006,0.0001101037353383456,20,31-75
32,149,42.0,0.010757088,0.0001039000909774432,20,31-75
32,150,41.0,0.010724556,9.530686842105252e-05,20,31-75
32,151,40.0,0.010404291,8.269019999999992e-05,20,31-75
32,152,39.0,0.010446239,6.862677443609009e-05,20,31-75
32,153,38.0,0.010612926,5.723860037593983e-05,20,31-75
32,154,37.0,0.010714354,5.1697463533834515e-05,20,31-75
32,155,36.0,0.010876538,4.946373421052628e-05,20,31-75
32,156,35.0,0.010741585,5.044468007518786e-05,20,31-75
32,157,34.0,0.010617861,4.73782342105264e-05,20,31-75
32,158,33.0,0.010994014,4.7452871052631614e-05,20,31-75
32,159,32.0,0.011732354,5.16859966165413e-05,20,31-75
32,160,31.0,0.011873236,5.32488748120302e-05,20,31-75
32,161,30.0,0.01270995,6.130891127819555e-05,20,0-30
32,162,29.0,0.013264898,8.203842481203004e-05,20,0-30
32,163,28.0,0.013755704,0.00011277275563909846,20,0-30
32,164,27.0,0.01353357,0.00013755162030075206,20,0-30
32,165,26.0,0.013711132,0.00016433253984962372,20,0-30
32,166,25.0,0.013890298,0.000191192112030075,20,0-30
32,167,24.0,0.01463266,0.00022334153984962326,20,0-30
32,168,23.0,0.01496584,0.0002493998601503761,20,0-30
32,169,22.0,0.015700392,0.0002811954300751877,20,0-30
32,170,21.0,0.016365845,0.00031455026842105305,20,0-30
32,171,20.0,0.016822519,0.0003408890639097761,20,0-30
32,172,19.0,0.016687084,0.00035630393984962367,20,0-30
32,173,18.0,0.017204717,0.00037236074360902133,20,0-30
32,174,17.0,0.017843943,0.0003892383744360898,20,0-30
32,175,16.0,0.018175803,0.0004026964759398471,20,0-30
32,176,15.0,0.018861871,0.00041284837368421,20,0-30
32,177,14.0,0.019843837,0.00042286386390977384,20,0-30
32,178,13.0,0.021234553,0.0004448123353383442,20,0-30
32,179,12.0,0.022551125,0.000481827671428569,20,0-30
32,180,11.0,0.023641245,0.0005203717744360889,20,0-30
32,181,10.0,0.025203662,0.0005767511398496254,20,0-30
32,182,9.0,0.02587383,0.0006326791338345848,20,0-30
32,183,8.0,0.026652608,0.0006885212962405995,20,0-30
32,184,7.0,0.028587738,0.0007491069533834591,20,0-30
32,185,6.0,0.030191703,0.0008127721601503771,20,0-30
32,186,5.0,0.03144679,0.0008724133045112777,20,0-30
32,187,4.0,0.03345452,0.0009460570714285701,20,0-30
32,188,3.0,0.034308255,0.0010088542406015012,20,0-30
32,189,2.0,0.03575639,0.001074850903759401,20,0-30
32,190,1.0,0.037648454,0.0011482248097744326,20,0-30
32,191,0.0,0.040186908,0.0012330690631578943,20,0-30
34,49,146.0,0.010975909,-4.7854540225563915e-05,20,RUL > 125
34,50,145.0,0.010830579,-4.835589511278219e-05,20,RUL > 125
34,51,144.0,0.01088671,-4.41276928571428e-05,20,RUL > 125
34,52,143.0,0.010691114,-4.707853120300753e-05,20,RUL > 125
34,53,142.0,0.010637645,-5.083736428571431e-05,20,RUL > 125
34,54,141.0,0.010972074,-5.0869391353383663e-05,20,RUL > 125
34,55,140.0,0.010358807,-6.166767631578943e-05,20,RUL > 125
34,56,139.0,0.010195162,-6.322096578947373e-05,20,RUL > 125
34,57,138.0,0.010247397,-6.181301541353365e-05,20,RUL > 125
34,58,137.0,0.010319908,-6.051641842105244e-05,20,RUL > 125
34,59,136.0,0.010399485,-5.656679812030078e-05,20,RUL > 125
34,60,135.0,0.010320847,-5.323630338345874e-05,20,RUL > 125
34,61,134.0,0.0102607,-4.759324624060144e-05,20,RUL > 125
34,62,133.0,0.009928806,-4.9145049248120316e-05,20,RUL > 125
34,63,132.0,0.010075736,-5.134216766917281e-05,20,RUL > 125
34,64,131.0,0.010308705,-4.895361428571422e-05,20,RUL > 125
34,65,130.0,0.010091911,-4.862736390977453e-05,20,RUL > 125
34,66,129.0,0.009562005,-5.519234586466171e-05,20,RUL > 125
34,67,128.0,0.009700761,-6.115150150375942e-05,20,RUL > 125
34,68,127.0,0.009566634,-6.594820827067669e-05,20,RUL > 125
34,69,126.0,0.009608439,-6.565299022556378e-05,20,RUL > 125
34,70,125.0,0.010093835,-5.8661881954887377e-05,20,76-125
34,71,124.0,0.010064997,-5.008858045112784e-05,20,76-125
34,72,123.0,0.0099959895,-4.435379962406019e-05,20,76-125
34,73,122.0,0.010063035,-3.7460173308270686e-05,20,76-125
34,74,121.0,0.009890411,-2.6888071052631525e-05,20,76-125
34,75,120.0,0.0098587265,-2.4825206766917234e-05,20,76-125
34,76,119.0,0.009589598,-2.8438903007518686e-05,20,76-125
34,77,118.0,0.009774901,-2.7670027819548885e-05,20,76-125
34,78,117.0,0.009417419,-3.0152607518796905e-05,20,76-125
34,79,116.0,0.009353781,-3.093069624060155e-05,20,76-125
34,80,115.0,0.009478451,-2.9596950375939922e-05,20,76-125
34,81,114.0,0.00962492,-2.5853718796992516e-05,20,76-125
34,82,113.0,0.009589605,-2.6899358646616496e-05,20,76-125
34,83,112.0,0.009918158,-2.0421360150376163e-05,20,76-125
34,84,111.0,0.00977485,-1.2075201503759422e-05,20,76-125
34,85,110.0,0.009751792,-6.678716541353388e-06,20,76-125
34,86,109.0,0.009894137,-7.104211278195499e-06,20,76-125
34,87,108.0,0.009669729,-9.044096992481118e-06,20,76-125
34,88,107.0,0.0097542675,-1.184741992481191e-05,20,76-125
34,89,106.0,0.009709597,-1.491096954887233e-05,20,76-125
34,90,105.0,0.009580249,-1.2310317669172904e-05,20,76-125
34,91,104.0,0.009802087,-6.223578571428515e-06,20,76-125
34,92,103.0,0.010004559,2.0613789473685523e-06,20,76-125
34,93,102.0,0.010298274,1.5587991729323292e-05,20,76-125
34,94,101.0,0.010242265,2.523509097744355e-05,20,76-125
34,95,100.0,0.010231731,3.370231917293236e-05,20,76-125
34,96,99.0,0.010111341,3.5639383834586404e-05,20,76-125
34,97,98.0,0.010011067,3.8285223684210616e-05,20,76-125
34,98,97.0,0.009981135,3.450387406015044e-05,20,76-125
34,99,96.0,0.010008712,2.9263977819548812e-05,20,76-125
34,100,95.0,0.009998281,2.4858682330826963e-05,20,76-125
34,101,94.0,0.010146668,2.4104170300751726e-05,20,76-125
34,102,93.0,0.0103878975,2.5453605263158e-05,20,76-125
34,103,92.0,0.010500547,3.23995578947369e-05,20,76-125
34,104,91.0,0.010464416,3.569082255639092e-05,20,76-125
34,105,90.0,0.010229261,3.4221715037593944e-05,20,76-125
34,106,89.0,0.010431661,3.717359022556383e-05,20,76-125
34,107,88.0,0.010360222,3.4753317293233114e-05,20,76-125
34,108,87.0,0.010570463,3.5632970300751944e-05,20,76-125
34,109,86.0,0.010554815,3.4356395112782005e-05,20,76-125
34,110,85.0,0.010391088,2.7427521428571504e-05,20,76-125
34,111,84.0,0.010317887,2.1736317669172952e-05,20,76-125
34,112,83.0,0.010373774,1.9264786842105124e-05,20,76-125
34,113,82.0,0.010231934,1.884936503759408e-05,20,76-125
34,114,81.0,0.010298972,1.8607035714285594e-05,20,76-125
34,115,80.0,0.010318695,1.8394863533834595e-05,20,76-125
34,116,79.0,0.010332698,1.6351066541353333e-05,20,76-125
34,117,78.0,0.010206711,1.0591313909774513e-05,20,76-125
34,118,77.0,0.010228503,4.3760635338345156e-06,20,76-125
34,119,76.0,0.010004094,-4.981585338345776e-06,20,76-125
34,120,75.0,0.01002238,-1.4235761278195485e-05,20,31-75
