unit_number,cycle,RUL_linear,erro_reconstrucao,slope,horizonte,faixa_RUL,trend_score
40,142,46.0,0.013211472,0.0001337849818181,10,31-75,95.45512503476725
40,143,45.0,0.013722634,0.0001605936787878,10,31-75,100.0
40,144,44.0,0.01400139,0.0001838897696969,10,31-75,100.0
40,145,43.0,0.014943957,0.0002780053393939,10,31-75,100.0
40,146,42.0,0.015126687,0.0003355869939393,10,31-75,100.0
40,147,41.0,0.015083835,0.0003616621515151,10,31-75,100.0
40,148,40.0,0.015708607,0.0003905944666666,10,31-75,100.0
40,149,39.0,0.01554741,0.000372798690909,10,31-75,100.0
40,150,38.0,0.016149027,0.0003523705272727,10,31-75,100.0
40,151,37.0,0.016595434,0.0003480097393939,10,31-75,100.0
40,152,36.0,0.01719152,0.0003472155939393,10,31-75,100.0
40,153,35.0,0.017867299,0.0003691165818181,10,31-75,100.0
40,154,34.0,0.018085519,0.0003712658484848,10,31-75,100.0
40,155,33.0,0.019102296,0.0004422088848484,10,31-75,100.0
40,156,32.0,0.019840548,0.0005151981030303,10,31-75,100.0
40,157,31.0,0.020616421,0.0005705131575757,10,31-75,100.0
40,158,30.0,0.02118148,0.000631239430303,10,0-30,100.0
40,159,29.0,0.022265019,0.0006739835090909,10,0-30,100.0
40,160,28.0,0.02286578,0.0007081786060606,10,0-30,100.0
40,161,27.0,0.023757635,0.0007393656181818,10,0-30,100.0
40,162,26.0,0.02528759,0.000806929230303,10,0-30,100.0
40,163,25.0,0.025604328,0.0008386872121212,10,0-30,100.0
40,164,24.0,0.027030354,0.000868994260606,10,0-30,100.0
40,165,23.0,0.027898127,0.0009059972727272,10,0-30,100.0
40,166,22.0,0.029304286,0.0009623005333333,10,0-30,100.0
40,167,21.0,0.030755233,0.0010347592484848,10,0-30,100.0
40,168,20.0,0.03247919,0.001116027890909,10,0-30,100.0
40,169,19.0,0.034667965,0.0012519782545454,10,0-30,100.0
40,170,18.0,0.036428347,0.0013736614484848,10,0-30,100.0
40,171,17.0,0.038150843,0.0014843612181818,10,0-30,100.0
40,172,16.0,0.040043585,0.0016258353333333,10,0-30,100.0
40,173,15.0,0.04280924,0.0017604186787878,10,0-30,100.0
40,174,14.0,0.046070825,0.0019594306727272,10,0-30,100.0
40,175,13.0,0.048034206,0.0020925941212121,10,0-30,100.0
40,176,12.0,0.051767487,0.0022790613272727,10,0-30,100.0
40,177,11.0,0.055296615,0.0024824749999999,10,0-30,100.0
40,178,10.0,0.058521517,0.0026792515878787,10,0-30,100.0
40,179,9.0,0.061967805,0.0028942612848484,10,0-30,100.0
40,180,8.0,0.06610426,0.0031213474484848,10,0-30,100.0
40,181,7.0,0.07023461,0.003328850460606,10,0-30,100.0
40,182,6.0,0.075946145,0.0035851804,10,0-30,100.0
40,183,5.0,0.081418194,0.0038891801939394,10,0-30,100.0
40,184,4.0,0.08634571,0.0042114052666666,10,0-30,100.0
40,185,3.0,0.091459475,0.0044552746181818,10,0-30,100.0
40,186,2.0,0.096242875,0.0046825752,10,0-30,100.0
40,187,1.0,0.10277341,0.0049622663696969,10,0-30,100.0
40,188,0.0,0.10936904,0.0052412363393938,10,0-30,100.0
45,39,119.0,0.009806121,3.542308484848478e-05,10,76-125,25.140843653330165
45,40,118.0,0.0097907055,-6.943333333358549e-08,10,76-125,0.0
45,41,117.0,0.009860111,-1.4597924242424084e-05,10,76-125,0.0
45,42,116.0,0.009755952,-2.4865912121211995e-05,10,76-125,0.0
45,43,115.0,0.009710087,-3.782881515151508e-05,10,76-125,0.0
45,44,114.0,0.0098207425,-3.569374242424193e-05,10,76-125,0.0
45,45,113.0,0.009961523,-3.647662727272725e-05,10,76-125,0.0
45,46,112.0,0.010460404,5.486827272727363e-06,10,76-125,3.740824910917949
45,47,111.0,0.0102840755,3.724720606060605e-05,10,76-125,26.444821882039637
45,48,110.0,0.010264722,6.854443939393951e-05,10,76-125,48.8177380097176
45,49,109.0,0.010508351,8.680869999999998e-05,10,76-125,61.87399657165997
45,50,108.0,0.010539631,9.72395636363642e-05,10,76-125,69.33052906416852
45,51,107.0,0.010623641,0.0001078019393939,10,76-125,76.88107336997084
45,52,106.0,0.010600011,0.0001008765636363,10,76-125,71.93044884264505
45,53,105.0,0.010693041,8.573686666666661e-05,10,76-125,61.107793469484264
45,54,104.0,0.010684692,6.560420909090903e-05,10,76-125,46.71590602779296
45,55,103.0,0.010779278,4.954403939393928e-05,10,76-125,35.23524811149436
45,56,102.0,0.01064212,4.934907575757609e-05,10,76-125,35.095877802373295
45,57,101.0,0.010549369,3.0137115151514937e-05,10,76-125,21.362153204107717
45,58,100.0,0.010813962,2.0851587878787823e-05,10,76-125,14.724367663724838
45,59,99.0,0.010597395,9.337793939393518e-06,10,76-125,6.493699368739196
45,60,98.0,0.010546757,-3.932060606060316e-06,10,76-125,0.0
45,61,97.0,0.010561405,-1.0888642424242378e-05,10,76-125,0.0
45,62,96.0,0.010352589,-3.0056145454545078e-05,10,76-125,0.0
45,63,95.0,0.010470069,-3.361459393939476e-05,10,76-125,0.0
45,64,94.0,0.010204399,-4.951804242424263e-05,10,76-125,0.0
45,65,93.0,0.010431591,-4.090173333333337e-05,10,76-125,0.0
45,66,92.0,0.010416683,-3.802806666666719e-05,10,76-125,0.0
45,67,91.0,0.0102761015,-4.627331212121242e-05,10,76-125,0.0
45,68,90.0,0.01042337,-2.5533863636363742e-05,10,76-125,0.0
45,69,89.0,0.0103699025,-1.7414175757576017e-05,10,76-125,0.0
45,70,88.0,0.010699302,8.054375757576018e-06,10,76-125,5.576244236756079
45,71,87.0,0.010600367,2.7253975757575685e-05,10,76-125,19.301132820676376
45,72,86.0,0.010787396,4.22618242424239e-05,10,76-125,30.02953593005898
45,73,85.0,0.010816168,6.140066666666633e-05,10,76-125,43.71099178840702
45,74,84.0,0.010577543,4.56171272727272e-05,10,76-125,32.4280838298175
45,75,83.0,0.010255829,2.290872727272704e-05,10,76-125,16.194919601442788
45,76,82.0,0.009843878,-2.113314545454553e-05,10,76-125,0.0
45,77,81.0,0.010042969,-5.674451818181694e-05,10,76-125,0.0
45,78,80.0,0.010275347,-6.703697878787867e-05,10,76-125,0.0
45,79,79.0,0.010184551,-8.405223030303009e-05,10,76-125,0.0
45,80,78.0,0.009948011,-8.97630121212132e-05,10,76-125,0.0
45,81,77.0,0.0100897765,-8.523023939393921e-05,10,76-125,0.0
45,82,76.0,0.010084511,-6.232709999999955e-05,10,76-125,0.0
45,83,75.0,0.01005455,-3.062024545454521e-05,10,31-75,0.0
45,84,74.0,0.010124423,-1.7787363636363872e-06,10,31-75,0.0
45,85,73.0,0.010019459,5.382227272727059e-06,10,31-75,3.6660513038697675
45,86,72.0,0.010299131,3.199718181818289e-06,10,31-75,2.1058784822424133
45,87,71.0,0.010511099,2.0333615151514976e-05,10,31-75,14.354093388670709
45,88,70.0,0.010296996,3.560673030303027e-05,10,31-75,25.272123128036945
45,89,69.0,0.010447475,5.277231212121205e-05,10,31-75,37.54298803838492
45,90,68.0,0.010535063,5.575913030303039e-05,10,31-75,39.67812349776349
45,91,67.0,0.0106167905,6.553906363636306e-05,10,31-75,46.66933661460767
45,92,66.0,0.010643027,7.001099696969681e-05,10,31-75,49.86611085754638
45,93,65.0,0.010404115,5.268407575757559e-05,10,31-75,37.47991202326165
45,94,64.0,0.010476205,3.971038484848517e-05,10,31-75,28.20563223360516
45,95,63.0,0.010172106,-1.112148484848267e-06,10,31-75,0.0
45,96,62.0,0.009958297,-3.680245757575763e-05,10,31-75,0.0
45,97,61.0,0.010531909,-2.2942318181818226e-05,10,31-75,0.0
45,98,60.0,0.010691883,-1.4882100000000225e-05,10,31-75,0.0
45,99,59.0,0.010998359,1.5140415151515068e-05,10,31-75,10.641719620778934
45,100,58.0,0.011217342,5.6269275757575526e-05,10,31-75,40.042802424679955
45,101,57.0,0.011460926,0.0001078629878787,10,31-75,76.92471405269845
45,102,56.0,0.011377581,0.0001464277636363,10,31-75,100.0
45,103,55.0,0.0113125015,0.0001566115969696,10,31-75,100.0
45,104,54.0,0.011702973,0.000181889130303,10,31-75,100.0
45,105,53.0,0.011744697,0.0001742993363636,10,31-75,100.0
45,106,52.0,0.012116786,0.0001536896636363,10,31-75,100.0
45,107,51.0,0.011947845,0.0001359423242424,10,31-75,96.99730739329985
45,108,50.0,0.011637527,9.47706212121214e-05,10,31-75,67.56559856078059
45,109,49.0,0.011547887,5.767884545454536e-05,10,31-75,41.05043732552068
45,110,48.0,0.011654356,3.43323909090908e-05,10,31-75,24.361157993350798
45,111,47.0,0.0116369,2.0975584848485062e-05,10,31-75,14.813007249645294
45,112,46.0,0.011753046,6.264663636363405e-06,10,31-75,4.2968634443991975
45,113,45.0,0.011746053,-1.7717418181817984e-05,10,31-75,0.0
45,114,44.0,0.011833927,-1.6130109090908927e-05,10,31-75,0.0
45,115,43.0,0.011891608,-1.0202284848485245e-05,10,31-75,0.0
45,116,42.0,0.0124067115,4.684728787878709e-05,10,31-75,33.307467632526944
45,117,41.0,0.012159462,7.563354242424304e-05,10,31-75,53.885403442895864
45,118,40.0,0.0125297615,0.000101365030303,10,31-75,72.27963062650598
45,119,39.0,0.012324914,9.913205454545512e-05,10,31-75,70.68338156491622
45,120,38.0,0.012541892,0.0001064136666666,10,31-75,75.88866266837871
45,121,37.0,0.012553199,0.0001023902787878,10,31-75,73.01253241741378
45,122,36.0,0.012591503,9.709261212121256e-05,10,31-75,69.2254803562426
45,123,35.0,0.012728179,8.862068484848511e-05,10,31-75,63.16929908635874
45,124,34.0,0.012602046,6.722248484848482e-05,10,31-75,47.87273504875107
45,125,33.0,0.012548737,3.7451387878788e-05,10,31-75,26.590781834612066
45,126,32.0,0.012466728,2.958210606060594e-05,10,31-75,20.96540337933069
45,127,31.0,0.012233023,-8.245493939393915e-06,10,31-75,0.0
45,128,30.0,0.012533379,-5.895054545453844e-06,10,0-30,0.0
45,129,29.0,0.013142976,1.6005781818182192e-05,10,0-30,11.260329439954594
45,130,28.0,0.013064287,3.816378787878752e-05,10,0-30,27.10004299771851
45,131,27.0,0.01345171,7.587569696969626e-05,10,0-30,54.058508307394874
45,132,26.0,0.01385833,0.0001274294363636,10,0-30,90.91184531784319
45,133,25.0,0.013765469,0.0001676742848484,10,0-30,100.0
45,134,24.0,0.013679982,0.0001822741272727,10,0-30,100.0
45,135,23.0,0.014174294,0.0002072166181818,10,0-30,100.0
45,136,22.0,0.014498149,0.0002246529393939,10,0-30,100.0
45,137,21.0,0.0150803,0.0002336393333333,10,0-30,100.0
45,138,20.0,0.015271555,0.0002385691030303,10,0-30,100.0
45,139,19.0,0.016311292,0.0003076615878787,10,0-30,100.0
45,140,18.0,0.0167999,0.0003597556545454,10,0-30,100.0
45,141,17.0,0.017523982,0.0004318931454545,10,0-30,100.0
45,142,16.0,0.018411629,0.0005301948727272,10,0-30,100.0
45,143,15.0,0.018357752,0.0005641756181818,10,0-30,100.0
45,144,14.0,0.018437423,0.0005411388848484,10,0-30,100.0
45,145,13.0,0.01993113,0.000574865260606,10,0-30,100.0
45,146,12.0,0.020451413,0.0005887812121212,10,0-30,100.0
45,147,11.0,0.021114305,0.0006055042,10,0-30,100.0
45,148,10.0,0.022154018,0.0006185496848484,10,0-30,100.0
45,149,9.0,0.023479044,0.0006897613212121,10,0-30,100.0
45,150,8.0,0.024707295,0.000773660490909,10,0-30,100.0
45,151,7.0,0.02497835,0.0008247694,10,0-30,100.0
45,152,6.0,0.02582112,0.0008906680727272,10,0-30,100.0
45,153,5.0,0.0276031,0.0009603618424242,10,0-30,100.0
45,154,4.0,0.028152216,0.0009532539696969,10,0-30,100.0
45,155,3.0,0.03040458,0.0010508277151515,10,0-30,100.0
45,156,2.0,0.03250305,0.0011705980848484,10,0-30,100.0
45,157,1.0,0.035216253,0.0013364736969696,10,0-30,100.0
45,158,0.0,0.03810574,0.0015583391878787,10,0-30,100.0
46,39,217.0,0.00968372,-3.79359000000002e-05,10,RUL > 125,0.0
46,40,216.0,0.0097352415,-1.179408484848528e-05,10,RUL > 125,0.0
46,41,215.0,0.009747818,1.3844848484829053e-07,10,RUL > 125,0.0
46,42,214.0,0.009925734,1.3803593939393896e-05,10,RUL > 125,9.68608918092682
46,43,213.0,0.009884973,1.331030909090855e-05,10,RUL > 125,9.333463106133724
46,44,212.0,0.009771875,7.637884848484562e-06,10,RUL > 125,5.278514527621722
46,45,211.0,0.009272486,-2.0860672727273187e-05,10,RUL > 125,0.0
46,46,210.0,0.009531994,-3.216530909090917e-05,10,RUL > 125,0.0
46,47,209.0,0.009635027,-2.9104172727272943e-05,10,RUL > 125,0.0
46,48,208.0,0.009189753,-5.029797878787903e-05,10,RUL > 125,0.0
46,49,207.0,0.009151825,-7.375190606060582e-05,10,RUL > 125,0.0
46,50,206.0,0.009361203,-7.590323636363658e-05,10,RUL > 125,0.0
46,51,205.0,0.00903304,-9.05821333333333e-05,10,RUL > 125,0.0
46,52,204.0,0.008860737,-9.413433333333312e-05,10,RUL > 125,0.0
46,53,203.0,0.008948935,-8.268407878787894e-05,10,RUL > 125,0.0
46,54,202.0,0.008931748,-6.836524848484887e-05,10,RUL > 125,0.0
46,55,201.0,0.008593004,-9.56326060606063e-05,10,RUL > 125,0.0
46,56,200.0,0.008805669,-8.57633757575757e-05,10,RUL > 125,0.0
46,57,199.0,0.008978134,-5.081415757575754e-05,10,RUL > 125,0.0
46,58,198.0,0.0089126155,-4.116126969696975e-05,10,RUL > 125,0.0
46,59,197.0,0.008947094,-2.8797027272727607e-05,10,RUL > 125,0.0
46,60,196.0,0.009271146,1.7682900000000047e-05,10,RUL > 125,12.459222134985607
46,61,195.0,0.009431705,5.213465757575759e-05,10,RUL > 125,37.08715887572565
46,62,194.0,0.009476771,7.272539090909061e-05,10,RUL > 125,51.806503073584686
46,63,193.0,0.0095964065,9.825448484848485e-05,10,RUL > 125,70.0560483748736
46,64,192.0,0.00988979,0.0001307923757575,10,RUL > 125,93.31585209380492
46,65,191.0,0.00996047,0.0001329899757575,10,RUL > 125,94.88681269465201
46,66,190.0,0.00997224,0.0001334318969696,10,RUL > 125,95.2027213281102
46,67,189.0,0.010085842,0.0001374277030303,10,RUL > 125,98.05913463807819
46,68,188.0,0.010153819,0.0001273366818181,10,RUL > 125,90.84553946758382
46,69,187.0,0.010057169,9.922751818181804e-05,10,RUL > 125,70.75162401647233
46,70,186.0,0.010474688,0.000102040130303,10,RUL > 125,72.76222777868648
46,71,185.0,0.010354949,9.443706969696972e-05,10,RUL > 125,67.32715831293923
46,72,184.0,0.0102962665,7.544670909090922e-05,10,RUL > 125,53.75184510398415
46,73,183.0,0.0105747925,6.969109696969647e-05,10,RUL > 125,49.63742943407918
46,74,182.0,0.010921146,9.052716969696984e-05,10,RUL > 125,64.53215519442274
46,75,181.0,0.011019355,0.0001089308121212,10,RUL > 125,77.68805124490672
46,76,180.0,0.010812499,0.0001040010969696,10,RUL > 125,74.1640303691502
46,77,179.0,0.010910461,0.0001018032727272,10,RUL > 125,72.59290946798664
46,78,178.0,0.010900393,9.35927030303029e-05,10,RUL > 125,66.72356040340057
46,79,177.0,0.010914389,7.065283636363597e-05,10,RUL > 125,50.32493157102926
46,80,176.0,0.010585665,4.722662424242378e-05,10,RUL > 125,33.57863730932975
46,81,175.0,0.01077241,2.46587272727274e-05,10,RUL > 125,17.445912071174753
46,82,174.0,0.010860391,-2.082506060605854e-06,10,RUL > 125,0.0
46,83,173.0,0.010772323,-2.1896921212120995e-05,10,RUL > 125,0.0
46,84,172.0,0.010682708,-2.5903503030303026e-05,10,RUL > 125,0.0
46,85,171.0,0.010579293,-2.611347878787877e-05,10,RUL > 125,0.0
46,86,170.0,0.010544348,-3.668586060606029e-05,10,RUL > 125,0.0
46,87,169.0,0.010425779,-4.3944527272726496e-05,10,RUL > 125,0.0
46,88,168.0,0.010409929,-4.686400606060564e-05,10,RUL > 125,0.0
46,89,167.0,0.010129085,-5.822416363636397e-05,10,RUL > 125,0.0
46,90,166.0,0.0098004555,-9.990566363636275e-05,10,RUL > 125,0.0
46,91,165.0,0.009791063,-0.0001201321242424,10,RUL > 125,0.0
46,92,164.0,0.009876158,-0.0001179565242424,10,RUL > 125,0.0
46,93,163.0,0.009765044,-0.000115782790909,10,RUL > 125,0.0
46,94,162.0,0.009666651,-0.0001127408393939,10,RUL > 125,0.0
46,95,161.0,0.009682588,-0.0001034080878787,10,RUL > 125,0.0
46,96,160.0,0.00982112,-7.797956060606106e-05,10,RUL > 125,0.0
46,97,159.0,0.009763296,-5.484326969696967e-05,10,RUL > 125,0.0
46,98,158.0,0.009544112,-3.668903939393951e-05,10,RUL > 125,0.0
46,99,157.0,0.009635887,-2.1757081818181528e-05,10,RUL > 125,0.0
46,100,156.0,0.009261365,-4.3184072727272e-05,10,RUL > 125,0.0
46,101,155.0,0.009319658,-5.552318181818236e-05,10,RUL > 125,0.0
46,102,154.0,0.00923939,-6.085354545454518e-05,10,RUL > 125,0.0
46,103,153.0,0.008838378,-8.774649090909159e-05,10,RUL > 125,0.0
46,104,152.0,0.008448554,-0.0001312297818181,10,RUL > 125,0.0
46,105,151.0,0.008446999,-0.0001589706121212,10,RUL > 125,0.0
46,106,150.0,0.008559518,-0.0001563617393939,10,RUL > 125,0.0
46,107,149.0,0.0084371865,-0.0001489882818181,10,RUL > 125,0.0
46,108,148.0,0.008625956,-0.0001298565181818,10,RUL > 125,0.0
46,109,147.0,0.008753918,-8.649751212121124e-05,10,RUL > 125,0.0
46,110,146.0,0.009036199,-4.201896060606063e-05,10,RUL > 125,0.0
46,111,145.0,0.009438129,3.099853030303019e-05,10,RUL > 125,21.97793827145536
46,112,144.0,0.009517773,0.0001015730272727,10,RUL > 125,72.42831785097555
46,113,143.0,0.009608835,0.0001470060696969,10,RUL > 125,100.0
46,114,142.0,0.009270704,0.0001386684636363,10,RUL > 125,98.94609588084721
46,115,141.0,0.00963855,0.0001403260636363,10,RUL > 125,100.0
46,116,140.0,0.00972723,0.0001398789787878,10,RUL > 125,99.81143607457442
46,117,139.0,0.009566844,0.0001083740484848,10,RUL > 125,77.2900471783028
46,118,138.0,0.009931512,9.565191515151536e-05,10,RUL > 125,68.19559403609603
46,119,137.0,0.010159195,8.805473333333342e-05,10,RUL > 125,62.764727038537025
46,120,136.0,0.010157166,8.213195151515136e-05,10,RUL > 125,58.530809636017224
46,121,135.0,0.010631022,0.0001152637151515,10,RUL > 125,82.2151449605904
46,122,134.0,0.010363285,0.0001246419333333,10,RUL > 125,88.91919086055199
46,123,133.0,0.010373587,0.0001304042484848,10,RUL > 125,93.03839821069336
46,124,132.0,0.010346247,0.0001028635030303,10,RUL > 125,73.3508181110492
46,125,131.0,0.010377739,8.852668484848464e-05,10,RUL > 125,63.102102919412815
46,126,130.0,0.010207459,6.185399999999938e-05,10,RUL > 125,44.03505840913732
46,127,129.0,0.010348449,2.635832121212156e-05,10,RUL > 125,18.660871625336895
46,128,128.0,0.010370375,6.895806060605987e-06,10,RUL > 125,4.748037398716732
46,129,127.0,0.01050324,4.53978787878789e-06,10,RUL > 125,3.063831110713627
46,130,126.0,0.010560531,1.003224242424146e-06,10,RUL > 125,0.5357085519604639
46,131,125.0,0.010491205,2.0386369696969795e-05,10,76-125,14.391805125303906
46,132,124.0,0.010555833,2.7140296969696868e-05,10,76-125,19.219869216330874
46,133,123.0,0.010598049,3.4549800000000155e-05,10,76-125,24.51657349939584
46,134,122.0,0.010430403,2.827155757575689e-05,10,76-125,20.02855407317957
46,135,121.0,0.010311039,1.656194545454514e-05,10,76-125,11.657904594828112
46,136,120.0,0.0103848595,-1.6646090909090231e-06,10,76-125,0.0
46,137,119.0,0.010372286,-1.3327966666666528e-05,10,76-125,0.0
46,138,118.0,0.010382648,-2.325332424242432e-05,10,76-125,0.0
46,139,117.0,0.010236647,-3.243346969697035e-05,10,76-125,0.0
46,140,116.0,0.010060138,-4.419054848484857e-05,10,76-125,0.0
46,141,115.0,0.009494509,-8.535648181818102e-05,10,76-125,0.0
46,142,114.0,0.00980086,-9.34226636363642e-05,10,76-125,0.0
46,143,113.0,0.009810208,-8.901336666666732e-05,10,76-125,0.0
46,144,112.0,0.009897125,-8.148995454545455e-05,10,76-125,0.0
46,145,111.0,0.009799468,-8.0786912121212e-05,10,76-125,0.0
46,146,110.0,0.009716955,-7.346235151515141e-05,10,76-125,0.0
46,147,109.0,0.009601127,-6.519810303030329e-05,10,76-125,0.0
46,148,108.0,0.009582034,-4.793710909090878e-05,10,76-125,0.0
46,149,107.0,0.009989051,-8.5041757575761e-06,10,76-125,0.0
46,150,106.0,0.01023345,3.549350909090866e-05,10,76-125,25.191186623020922
46,151,105.0,0.0098417355,1.8315596969697315e-05,10,76-125,12.911507360536095
46,152,104.0,0.010240564,3.910656060606027e-05,10,76-125,27.773986759139447
46,153,103.0,0.010503008,6.950610606060548e-05,10,76-125,49.505188157369666
46,154,102.0,0.010472443,9.563536060606102e-05,10,76-125,68.18375997226562
46,155,101.0,0.010593294,0.0001148724696969,10,76-125,81.93546203629248
46,156,100.0,0.010769612,0.0001286039242424,10,76-125,91.7514313133689
46,157,99.0,0.010321197,9.739503333333286e-05,10,76-125,69.44166701855667
46,158,98.0,0.010405595,6.0788681818181634e-05,10,76-125,43.273512681524586
46,159,97.0,0.0103274435,3.707143030303017e-05,10,76-125,26.319168082560317
46,160,96.0,0.010146587,1.5680818181818465e-05,10,76-125,11.028028261653077
46,161,95.0,0.010111768,-3.26704272727275e-05,10,76-125,0.0
46,162,94.0,0.009960082,-6.598000909090888e-05,10,76-125,0.0
46,163,93.0,0.009918497,-8.066181515151522e-05,10,76-125,0.0
46,164,92.0,0.009993086,-8.62278151515152e-05,10,76-125,0.0
46,165,91.0,0.010062454,-7.414298484848458e-05,10,76-125,0.0
46,166,90.0,0.0099995565,-4.729996969697033e-05,10,76-125,0.0
46,167,89.0,0.010073537,-3.698198181818238e-05,10,76-125,0.0
46,168,88.0,0.009884271,-2.835912121212115e-05,10,76-125,0.0
46,169,87.0,0.00998929,-1.2898972727272283e-05,10,76-125,0.0
46,170,86.0,0.009995581,-5.053948484848411e-06,10,76-125,0.0
46,171,85.0,0.010054722,5.526057575757173e-06,10,76-125,3.7688688044468552
46,172,84.0,0.010129947,1.0788312121212006e-05,10,76-125,7.5306064102614005
46,173,83.0,0.009868689,-3.031172727272549e-06,10,76-125,0.0
46,174,82.0,0.0100578945,-9.54024242423902e-07,10,76-125,0.0
46,175,81.0,0.010009192,2.305600000000184e-06,10,76-125,1.4667155608111804
46,176,80.0,0.009760133,-1.1567378787879212e-05,10,76-125,0.0
46,177,79.0,0.009919239,-8.927712121211962e-06,10,76-125,0.0
46,178,78.0,0.009742512,-2.6675154545453852e-05,10,76-125,0.0
46,179,77.0,0.009642919,-4.113538484848447e-05,10,76-125,0.0
46,180,76.0,0.009708069,-4.742414242424258e-05,10,76-125,0.0
46,181,75.0,0.00965966,-4.892566363636357e-05,10,31-75,0.0
46,182,74.0,0.009726404,-3.698297272727385e-05,10,31-75,0.0
46,183,73.0,0.009497488,-5.005237878787897e-05,10,31-75,0.0
46,184,72.0,0.009600744,-4.037653333333291e-05,10,31-75,0.0
46,185,71.0,0.009645108,-2.5986448484848426e-05,10,31-75,0.0
46,186,70.0,0.009516884,-3.078119393939411e-05,10,31-75,0.0
46,187,69.0,0.009734197,-1.0166963636363947e-05,10,31-75,0.0
46,188,68.0,0.009561245,-8.525345454545275e-06,10,31-75,0.0
46,189,67.0,0.009906477,7.504751515151562e-06,10,31-75,5.18334378621037
46,190,66.0,0.010136836,3.724857575757587e-05,10,31-75,26.445801013808246
46,191,65.0,0.010085169,5.574975757575746e-05,10,31-75,39.671423377055326
46,192,64.0,0.010096058,7.413680000000032e-05,10,31-75,52.81545287040693
46,193,63.0,0.010592462,9.9858703030303e-05,10,31-75,71.20282829788002
46,194,62.0,0.010637339,0.0001216397636363,10,31-75,86.77308132694986
46,195,61.0,0.010644944,0.0001342284545454,10,31-75,95.77214277327222
46,196,60.0,0.010566264,0.0001218580181818,10,31-75,86.92910120860998
46,197,59.0,0.011000853,0.0001349602121212,10,31-75,96.29524175441216
46,198,58.0,0.010892738,0.0001152816848484,10,31-75,82.22799064945055
46,199,57.0,0.011106178,0.0001141214969696,10,31-75,81.39862704953464
46,200,56.0,0.010784035,9.620530909090984e-05,10,31-75,68.59118926522612
46,201,55.0,0.010287382,3.990965454545488e-05,10,31-75,28.348080742379345
46,202,54.0,0.010106112,-2.7998587878788312e-05,10,31-75,0.0
46,203,53.0,0.010452484,-4.404207878788006e-05,10,31-75,0.0
46,204,52.0,0.010255332,-6.615081212121268e-05,10,31-75,0.0
46,205,51.0,0.010204213,-8.591046666666707e-05,10,31-75,0.0
46,206,50.0,0.010303131,-0.0001001777333333,10,31-75,0.0
46,207,49.0,0.009986028,-9.95794363636378e-05,10,31-75,0.0
46,208,48.0,0.009911553,-9.795016969697042e-05,10,31-75,0.0
46,209,47.0,0.010142162,-5.761974545454601e-05,10,31-75,0.0
46,210,46.0,0.010323396,-1.7194987878787726e-05,10,31-75,0.0
46,211,45.0,0.010515058,6.157363636363428e-06,10,31-75,4.220159734683664
46,212,44.0,0.010503142,1.401537575757561e-05,10,31-75,9.837482015081914
46,213,43.0,0.010723296,5.216076969696917e-05,10,31-75,37.10582519972816
46,214,42.0,0.010935089,8.543247272727233e-05,10,31-75,60.89019659747614
46,215,41.0,0.010918227,0.0001061370181818,10,31-75,75.69089971338015
46,216,40.0,0.010981467,0.0001282308363636,10,31-75,91.48472838369634
46,217,39.0,0.011263287,0.0001363341999999,10,31-75,97.2774408914158
46,218,38.0,0.011717297,0.0001487548181818,10,31-75,100.0
46,219,37.0,0.011945076,0.0001670858727272,10,31-75,100.0
46,220,36.0,0.011942584,0.0001755097636363,10,31-75,100.0
46,221,35.0,0.012145821,0.0001881702545454,10,31-75,100.0
46,222,34.0,0.011997103,0.000172157630303,10,31-75,100.0
46,223,33.0,0.011548811,0.000128261030303,10,31-75,91.50631260702258
46,224,32.0,0.011301022,7.496195757575735e-05,10,31-75,53.40531910675785
46,225,31.0,0.011714312,3.864629090909143e-05,10,31-75,27.44496165916589
46,226,30.0,0.011346102,-2.3187072727273893e-05,10,0-30,0.0
46,227,29.0,0.011734113,-4.948801818181827e-05,10,0-30,0.0
46,228,28.0,0.011871084,-4.375746666666575e-05,10,0-30,0.0
46,229,27.0,0.012054978,-1.4675151515151112e-05,10,0-30,0.0
46,230,26.0,0.01234008,2.8459903030302573e-05,10,0-30,20.163193356233766
46,231,25.0,0.012518681,9.006783030303328e-05,10,0-30,64.20379512421374
46,232,24.0,0.012509255,0.0001367275636363,10,0-30,97.55863800398875
46,233,23.0,0.012658505,0.0001554341696969,10,0-30,100.0
46,234,22.0,0.013030474,0.000164459890909,10,0-30,100.0
46,235,21.0,0.013388414,0.0001995992242424,10,0-30,100.0
46,236,20.0,0.0133974645,0.0001903927424242,10,0-30,100.0
46,237,19.0,0.01359628,0.0001930331424242,10,0-30,100.0
46,238,18.0,0.013719872,0.0001889746030303,10,0-30,100.0
46,239,17.0,0.01386576,0.0001827236393939,10,0-30,100.0
46,240,16.0,0.014164017,0.0001897991666666,10,0-30,100.0
46,241,15.0,0.013830848,0.0001685002454545,10,0-30,100.0
46,242,14.0,0.014325156,0.0001576301242424,10,0-30,100.0
46,243,13.0,0.014817631,0.0001615613545454,10,0-30,100.0
46,244,12.0,0.014727027,0.0001591772575757,10,0-30,100.0
46,245,11.0,0.0150694,0.0001787664393939,10,0-30,100.0
46,246,10.0,0.015786532,0.000217699690909,10,0-30,100.0
46,247,9.0,0.016132114,0.0002597788424242,10,0-30,100.0
46,248,8.0,0.016675564,0.0003090028060606,10,0-30,100.0
