unit_number,cycle,RUL_linear,erro_reconstrucao,anomalia,status,faixa_RUL,anomaly_score,anomalia_threshold
45,91,67.0,0.0106167905,0,NORMAL,31-75,26.489735889419148,0
45,92,66.0,0.010643027,0,NORMAL,31-75,27.662927216661505,0
45,93,65.0,0.010404115,0,NORMAL,31-75,16.979738286196707,0
45,94,64.0,0.010476205,0,NORMAL,31-75,20.203314707628923,0
45,95,63.0,0.010172106,0,NORMAL,31-75,6.6052239019539,0
45,96,62.0,0.009958297,0,NORMAL,31-75,0.0,0
45,97,61.0,0.010531909,0,NORMAL,31-75,22.694174757281576,0
45,98,60.0,0.010691883,0,NORMAL,31-75,29.847572100077947,0
45,99,59.0,0.010998359,0,NORMAL,31-75,43.551952837140725,0
45,100,58.0,0.011217342,1,ANOMALO,31-75,50.039798172034615,1
45,101,57.0,0.011460926,1,ANOMALO,31-75,50.169429210330485,1
45,102,56.0,0.011377581,1,ANOMALO,31-75,50.12507449537889,1
45,103,55.0,0.0113125015,1,ANOMALO,31-75,50.09044035209864,1
45,104,54.0,0.011702973,1,ANOMALO,31-75,50.29824228477872,1
45,105,53.0,0.011744697,1,ANOMALO,31-75,50.32044704963133,1
45,106,52.0,0.012116786,1,ANOMALO,31-75,50.51846614533741,1
45,107,51.0,0.011947845,1,ANOMALO,31-75,50.42855877358581,1
45,108,50.0,0.011637527,1,ANOMALO,31-75,50.26341309676838,1
45,109,49.0,0.011547887,1,ANOMALO,31-75,50.21570829566141,1
45,110,48.0,0.011654356,1,ANOMALO,31-75,50.27236918889053,1
45,111,47.0,0.0116369,1,ANOMALO,31-75,50.26307941860803,1
45,112,46.0,0.011753046,1,ANOMALO,31-75,50.32489023776656,1
45,113,45.0,0.011746053,1,ANOMALO,31-75,50.32116868852358,1
45,114,44.0,0.011833927,1,ANOMALO,31-75,50.36793365608799,1
45,115,43.0,0.011891608,1,ANOMALO,31-75,50.398630450294284,1
45,116,42.0,0.0124067115,1,ANOMALO,31-75,50.67275929921226,1
45,117,41.0,0.012159462,1,ANOMALO,31-75,50.5411775475244,1
45,118,40.0,0.0125297615,1,ANOMALO,31-75,50.738244303409196,1
45,119,39.0,0.012324914,1,ANOMALO,31-75,50.62922813602007,1
45,120,38.0,0.012541892,1,ANOMALO,31-75,50.74469993805699,1
45,121,37.0,0.012553199,1,ANOMALO,31-75,50.750717320766896,1
45,122,36.0,0.012591503,1,ANOMALO,31-75,50.77110202292667,1
45,123,35.0,0.012728179,1,ANOMALO,31-75,50.843838540062954,1
45,124,34.0,0.012602046,1,ANOMALO,31-75,50.7767128185321,1
45,125,33.0,0.012548737,1,ANOMALO,31-75,50.74834272435303,1
45,126,32.0,0.012466728,1,ANOMALO,31-75,50.704699004652205,1
45,127,31.0,0.012233023,1,ANOMALO,31-75,50.580325393064676,1
45,128,30.0,0.012533379,1,ANOMALO,0-30,50.74016947206163,1
45,129,29.0,0.013142976,1,ANOMALO,0-30,51.06458606778239,1
45,130,28.0,0.013064287,1,ANOMALO,0-30,51.022709192567014,1
45,131,27.0,0.01345171,1,ANOMALO,0-30,51.22888876819472,1
45,132,26.0,0.01385833,1,ANOMALO,0-30,51.44528464309565,1
45,133,25.0,0.013765469,1,ANOMALO,0-30,51.39586568352855,1
45,134,24.0,0.013679982,1,ANOMALO,0-30,51.35037103457459,1
45,135,23.0,0.014174294,1,ANOMALO,0-30,51.61343501990248,1
45,136,22.0,0.014498149,1,ANOMALO,0-30,51.785784845454685,1
45,137,21.0,0.0150803,1,ANOMALO,0-30,52.0955951719744,1
45,138,20.0,0.015271555,1,ANOMALO,0-30,52.19737765452365,1
45,139,19.0,0.016311292,1,ANOMALO,0-30,52.750707047524145,1
45,140,18.0,0.0167999,1,ANOMALO,0-30,53.010735466302336,1
45,141,17.0,0.017523982,1,ANOMALO,0-30,53.39607892675684,1
45,142,16.0,0.018411629,1,ANOMALO,0-30,53.8684687481335,1
45,143,15.0,0.018357752,1,ANOMALO,0-30,53.83979637453644,1
45,144,14.0,0.018437423,1,ANOMALO,0-30,53.88219585254842,1
45,145,13.0,0.01993113,1,ANOMALO,0-30,54.67711994165036,1
45,146,12.0,0.020451413,1,ANOMALO,0-30,54.95400522762025,1
45,147,11.0,0.021114305,1,ANOMALO,0-30,55.30678446697105,1
45,148,10.0,0.022154018,1,ANOMALO,0-30,55.86010108760177,1
45,149,9.0,0.023479044,1,ANOMALO,0-30,56.56525617229133,1
45,150,8.0,0.024707295,1,ANOMALO,0-30,57.21890933677643,1
45,151,7.0,0.02497835,1,ANOMALO,0-30,57.3631599488252,1
45,152,6.0,0.02582112,1,ANOMALO,0-30,57.811667035270155,1
45,153,5.0,0.0276031,1,ANOMALO,0-30,58.76000484736977,1
45,154,4.0,0.028152216,1,ANOMALO,0-30,59.05223453907725,1
45,155,3.0,0.03040458,1,ANOMALO,0-30,60.25090228383978,1
45,156,2.0,0.03250305,1,ANOMALO,0-30,61.36767040051711,1
45,157,1.0,0.035216253,1,ANOMALO,0-30,62.811588400046915,1
45,158,0.0,0.03810574,1,ANOMALO,0-30,64.34932158429717,1
46,30,226.0,0.010294965,0,NORMAL,RUL > 125,12.098986914309805,0
46,31,225.0,0.009969768,0,NORMAL,RUL > 125,0.0,0
46,32,224.0,0.009809835,0,NORMAL,RUL > 125,0.0,0
46,33,223.0,0.009651881,0,NORMAL,RUL > 125,0.0,0
46,34,222.0,0.009709109,0,NORMAL,RUL > 125,0.0,0
46,35,221.0,0.00978672,0,NORMAL,RUL > 125,0.0,0
46,36,220.0,0.009738807,0,NORMAL,RUL > 125,0.0,0
46,37,219.0,0.0098323915,0,NORMAL,RUL > 125,0.0,0
46,38,218.0,0.009796998,0,NORMAL,RUL > 125,0.0,0
46,39,217.0,0.00968372,0,NORMAL,RUL > 125,0.0,0
46,40,216.0,0.0097352415,0,NORMAL,RUL > 125,0.0,0
46,41,215.0,0.009747818,0,NORMAL,RUL > 125,0.0,0
46,42,214.0,0.009925734,0,NORMAL,RUL > 125,0.0,0
46,43,213.0,0.009884973,0,NORMAL,RUL > 125,0.0,0
46,44,212.0,0.009771875,0,NORMAL,RUL > 125,0.0,0
46,45,211.0,0.009272486,0,NORMAL,RUL > 125,0.0,0
46,46,210.0,0.009531994,0,NORMAL,RUL > 125,0.0,0
46,47,209.0,0.009635027,0,NORMAL,RUL > 125,0.0,0
46,48,208.0,0.009189753,0,NORMAL,RUL > 125,0.0,0
46,49,207.0,0.009151825,0,NORMAL,RUL > 125,0.0,0
46,50,206.0,0.009361203,0,NORMAL,RUL > 125,0.0,0
46,51,205.0,0.00903304,0,NORMAL,RUL > 125,0.0,0
46,52,204.0,0.008860737,0,NORMAL,RUL > 125,0.0,0
46,53,203.0,0.008948935,0,NORMAL,RUL > 125,0.0,0
46,54,202.0,0.008931748,0,NORMAL,RUL > 125,0.0,0
46,55,201.0,0.008593004,0,NORMAL,RUL > 125,0.0,0
46,56,200.0,0.008805669,0,NORMAL,RUL > 125,0.0,0
46,57,199.0,0.008978134,0,NORMAL,RUL > 125,0.0,0
46,58,198.0,0.0089126155,0,NORMAL,RUL > 125,0.0,0
46,59,197.0,0.008947094,0,NORMAL,RUL > 125,0.0,0
46,60,196.0,0.009271146,0,NORMAL,RUL > 125,0.0,0
46,61,195.0,0.009431705,0,NORMAL,RUL > 125,0.0,0
46,62,194.0,0.009476771,0,NORMAL,RUL > 125,0.0,0
46,63,193.0,0.0095964065,0,NORMAL,RUL > 125,0.0,0
46,64,192.0,0.00988979,0,NORMAL,RUL > 125,0.0,0
46,65,191.0,0.00996047,0,NORMAL,RUL > 125,0.0,0
46,66,190.0,0.00997224,0,NORMAL,RUL > 125,0.0,0
46,67,189.0,0.010085842,0,NORMAL,RUL > 125,2.7478429001723743,0
46,68,188.0,0.010153819,0,NORMAL,RUL > 125,5.787502414663952,0
46,69,187.0,0.010057169,0,NORMAL,RUL > 125,1.4657010395575152,0
46,70,186.0,0.010474688,0,NORMAL,RUL > 125,20.135480536019593,0
46,71,185.0,0.010354949,0,NORMAL,RUL > 125,14.781231442860113,0
46,72,184.0,0.0102962665,0,NORMAL,RUL > 125,12.157184787974591,0
46,73,183.0,0.0105747925,0,NORMAL,RUL > 125,24.611753332236262,0
46,74,182.0,0.010921146,0,NORMAL,RUL > 125,40.09929634902804,0
46,75,181.0,0.011019355,0,NORMAL,RUL > 125,44.49080996773293,0
46,76,180.0,0.010812499,0,NORMAL,RUL > 125,35.241037125011616,0
46,77,179.0,0.010910461,0,NORMAL,RUL > 125,39.62150589178012,0
46,78,178.0,0.010900393,0,NORMAL,RUL > 125,39.17130520637326,0
46,79,177.0,0.010914389,0,NORMAL,RUL > 125,39.79715033876842,0
46,80,176.0,0.010585665,0,NORMAL,RUL > 125,25.097928039435896,0
46,81,175.0,0.01077241,0,NORMAL,RUL > 125,33.4484174113371,0
46,82,174.0,0.010860391,0,NORMAL,RUL > 125,37.38257578467638,0
46,83,173.0,0.010772323,0,NORMAL,RUL > 125,33.444527119359535,0
46,84,172.0,0.010682708,0,NORMAL,RUL > 125,29.437302802441167,0
46,85,171.0,0.010579293,0,NORMAL,RUL > 125,24.812997689077125,0
46,86,170.0,0.010544348,0,NORMAL,RUL > 125,23.250397078077718,0
46,87,169.0,0.010425779,0,NORMAL,RUL > 125,17.948465704616805,0
46,88,168.0,0.010409929,0,NORMAL,RUL > 125,17.239717108699217,0
46,89,167.0,0.010129085,0,NORMAL,RUL > 125,4.681496877034533,0
46,90,166.0,0.0098004555,0,NORMAL,RUL > 125,0.0,0
46,91,165.0,0.009791063,0,NORMAL,RUL > 125,0.0,0
46,92,164.0,0.009876158,0,NORMAL,RUL > 125,0.0,0
46,93,163.0,0.009765044,0,NORMAL,RUL > 125,0.0,0
46,94,162.0,0.009666651,0,NORMAL,RUL > 125,0.0,0
46,95,161.0,0.009682588,0,NORMAL,RUL > 125,0.0,0
46,96,160.0,0.00982112,0,NORMAL,RUL > 125,0.0,0
46,97,159.0,0.009763296,0,NORMAL,RUL > 125,0.0,0
46,98,158.0,0.009544112,0,NORMAL,RUL > 125,0.0,0
46,99,157.0,0.009635887,0,NORMAL,RUL > 125,0.0,0
46,100,156.0,0.009261365,0,NORMAL,RUL > 125,0.0,0
46,101,155.0,0.009319658,0,NORMAL,RUL > 125,0.0,0
46,102,154.0,0.00923939,0,NORMAL,RUL > 125,0.0,0
46,103,153.0,0.008838378,0,NORMAL,RUL > 125,0.0,0
46,104,152.0,0.008448554,0,NORMAL,RUL > 125,0.0,0
46,105,151.0,0.008446999,0,NORMAL,RUL > 125,0.0,0
46,106,150.0,0.008559518,0,NORMAL,RUL > 125,0.0,0
46,107,149.0,0.0084371865,0,NORMAL,RUL > 125,0.0,0
46,108,148.0,0.008625956,0,NORMAL,RUL > 125,0.0,0
46,109,147.0,0.008753918,0,NORMAL,RUL > 125,0.0,0
46,110,146.0,0.009036199,0,NORMAL,RUL > 125,0.0,0
46,111,145.0,0.009438129,0,NORMAL,RUL > 125,0.0,0
46,112,144.0,0.009517773,0,NORMAL,RUL > 125,0.0,0
46,113,143.0,0.009608835,0,NORMAL,RUL > 125,0.0,0
46,114,142.0,0.009270704,0,NORMAL,RUL > 125,0.0,0
46,115,141.0,0.00963855,0,NORMAL,RUL > 125,0.0,0
46,116,140.0,0.00972723,0,NORMAL,RUL > 125,0.0,0
46,117,139.0,0.009566844,0,NORMAL,RUL > 125,0.0,0
46,118,138.0,0.009931512,0,NORMAL,RUL > 125,0.0,0
46,119,137.0,0.010159195,0,NORMAL,RUL > 125,6.0278956292792705,0
46,120,136.0,0.010157166,0,NORMAL,RUL > 125,5.937166865801919,0
46,121,135.0,0.010631022,0,NORMAL,RUL > 125,27.12611163975361,0
46,122,134.0,0.010363285,0,NORMAL,RUL > 125,15.153984016713032,0
46,123,133.0,0.010373587,0,NORMAL,RUL > 125,15.614648246059614,0
46,124,132.0,0.010346247,0,NORMAL,RUL > 125,14.392112813101388,0
46,125,131.0,0.010377739,0,NORMAL,RUL > 125,15.800309076990224,0
46,126,130.0,0.010207459,0,NORMAL,RUL > 125,8.18606864084824,0
46,127,129.0,0.010348449,0,NORMAL,RUL > 125,14.490577444534223,0
46,128,128.0,0.010370375,0,NORMAL,RUL > 125,15.47102045488688,0
46,129,127.0,0.01050324,0,NORMAL,RUL > 125,21.412211760665674,0
46,130,126.0,0.010560531,0,NORMAL,RUL > 125,23.974036101909533,0
46,131,125.0,0.010491205,0,NORMAL,76-125,20.87405470376543,0
46,132,124.0,0.010555833,0,NORMAL,76-125,23.763960335119606,0
46,133,123.0,0.010598049,0,NORMAL,76-125,25.651690980246254,0
46,134,122.0,0.010430403,0,NORMAL,76-125,18.155232487425828,0
46,135,121.0,0.010311039,0,NORMAL,76-125,12.817751894169701,0
46,136,120.0,0.0103848595,0,NORMAL,76-125,16.118709353156195,0
46,137,119.0,0.010372286,0,NORMAL,76-125,15.556472730394688,0
46,138,118.0,0.010382648,0,NORMAL,76-125,16.0198199197258,0
46,139,117.0,0.010236647,0,NORMAL,76-125,9.491239241330433,0
46,140,116.0,0.010060138,0,NORMAL,76-125,1.598462842792818,0
46,141,115.0,0.009494509,0,NORMAL,76-125,0.0,0
46,142,114.0,0.00980086,0,NORMAL,76-125,0.0,0
46,143,113.0,0.009810208,0,NORMAL,76-125,0.0,0
46,144,112.0,0.009897125,0,NORMAL,76-125,0.0,0
46,145,111.0,0.009799468,0,NORMAL,76-125,0.0,0
46,146,110.0,0.009716955,0,NORMAL,76-125,0.0,0
46,147,109.0,0.009601127,0,NORMAL,76-125,0.0,0
46,148,108.0,0.009582034,0,NORMAL,76-125,0.0,0
46,149,107.0,0.009989051,0,NORMAL,76-125,0.0,0
46,150,106.0,0.01023345,0,NORMAL,76-125,9.348282190153869,0
46,151,105.0,0.0098417355,0,NORMAL,76-125,0.0,0
46,152,104.0,0.010240564,0,NORMAL,76-125,9.666391812321592,0
46,153,103.0,0.010503008,0,NORMAL,76-125,21.40183764872538,0
46,154,102.0,0.010472443,0,NORMAL,76-125,20.03509311659784,0
46,155,101.0,0.010593294,0,NORMAL,76-125,25.439066401470956,0
46,156,100.0,0.010769612,0,NORMAL,76-125,33.32330204405776,0
46,157,99.0,0.010321197,0,NORMAL,76-125,13.271977019553427,0
46,158,98.0,0.010405595,0,NORMAL,76-125,17.045917965815505,0
46,159,97.0,0.0103274435,0,NORMAL,76-125,13.551295511944527,0
46,160,96.0,0.010146587,0,NORMAL,76-125,5.464116304526683,0
46,161,95.0,0.010111768,0,NORMAL,76-125,3.9071499094948012,0
46,162,94.0,0.009960082,0,NORMAL,76-125,0.0,0
46,163,93.0,0.009918497,0,NORMAL,76-125,0.0,0
46,164,92.0,0.009993086,0,NORMAL,76-125,0.0,0
46,165,91.0,0.010062454,0,NORMAL,76-125,1.7020250981963205,0
46,166,90.0,0.0099995565,0,NORMAL,76-125,0.0,0
46,167,89.0,0.010073537,0,NORMAL,76-125,2.1976125233417494,0
46,168,88.0,0.009884271,0,NORMAL,76-125,0.0,0
46,169,87.0,0.00998929,0,NORMAL,76-125,0.0,0
46,170,86.0,0.009995581,0,NORMAL,76-125,0.0,0
46,171,85.0,0.010054722,0,NORMAL,76-125,1.3562809881878117,0
46,172,84.0,0.010129947,0,NORMAL,76-125,4.720042068812548,0
46,173,83.0,0.009868689,0,NORMAL,76-125,0.0,0
46,174,82.0,0.0100578945,0,NORMAL,76-125,1.498142497370642,0
46,175,81.0,0.010009192,0,NORMAL,76-125,0.0,0
46,176,80.0,0.009760133,0,NORMAL,76-125,0.0,0
46,177,79.0,0.009919239,0,NORMAL,76-125,0.0,0
46,178,78.0,0.009742512,0,NORMAL,76-125,0.0,0
46,179,77.0,0.009642919,0,NORMAL,76-125,0.0,0
46,180,76.0,0.009708069,0,NORMAL,76-125,0.0,0
46,181,75.0,0.00965966,0,NORMAL,31-75,0.0,0
46,182,74.0,0.009726404,0,NORMAL,31-75,0.0,0
46,183,73.0,0.009497488,0,NORMAL,31-75,0.0,0
46,184,72.0,0.009600744,0,NORMAL,31-75,0.0,0
46,185,71.0,0.009645108,0,NORMAL,31-75,0.0,0
46,186,70.0,0.009516884,0,NORMAL,31-75,0.0,0
46,187,69.0,0.009734197,0,NORMAL,31-75,0.0,0
46,188,68.0,0.009561245,0,NORMAL,31-75,0.0,0
46,189,67.0,0.009906477,0,NORMAL,31-75,0.0,0
46,190,66.0,0.010136836,0,NORMAL,31-75,5.028090591038167,0
46,191,65.0,0.010085169,0,NORMAL,31-75,2.717749032345731,0
46,192,64.0,0.010096058,0,NORMAL,31-75,3.2046615535411167,0
46,193,63.0,0.010592462,0,NORMAL,31-75,25.401862689685284,0
46,194,62.0,0.010637339,0,NORMAL,31-75,27.408582610126597,0
46,195,61.0,0.010644944,0,NORMAL,31-75,27.74864778816778,0
46,196,60.0,0.010566264,0,NORMAL,31-75,24.230392928432952,0
46,197,59.0,0.011000853,0,NORMAL,31-75,43.66347454049838,0
46,198,58.0,0.010892738,0,NORMAL,31-75,38.82900422834497,0
46,199,57.0,0.011106178,0,NORMAL,31-75,48.37318721337043,0
46,200,56.0,0.010784035,0,NORMAL,31-75,33.96824090834297,0
46,201,55.0,0.010287382,0,NORMAL,31-75,11.759905488262902,0
46,202,54.0,0.010106112,0,NORMAL,31-75,3.6542362149515966,0
46,203,53.0,0.010452484,0,NORMAL,31-75,19.142606477738564,0
46,204,52.0,0.010255332,0,NORMAL,31-75,10.326757696517888,0
46,205,51.0,0.010204213,0,NORMAL,31-75,8.040920505684285,0
46,206,50.0,0.010303131,0,NORMAL,31-75,12.464137768206554,0
46,207,49.0,0.009986028,0,NORMAL,31-75,0.0,0
46,208,48.0,0.009911553,0,NORMAL,31-75,0.0,0
46,209,47.0,0.010142162,0,NORMAL,31-75,5.266248005666378,0
46,210,46.0,0.010323396,0,NORMAL,31-75,13.370307502987028,0
46,211,45.0,0.010515058,0,NORMAL,31-75,21.94066544562179,0
46,212,44.0,0.010503142,0,NORMAL,31-75,21.407829592690895,0
46,213,43.0,0.010723296,0,NORMAL,31-75,31.252235799987126,0
46,214,42.0,0.010935089,0,NORMAL,31-75,40.722771533436855,0
46,215,41.0,0.010918227,0,NORMAL,31-75,39.96877034577992,0
46,216,40.0,0.010981467,0,NORMAL,31-75,42.79661016949153,0
46,217,39.0,0.011263287,1,ANOMALO,31-75,50.064249277421276,1
46,218,38.0,0.011717297,1,ANOMALO,31-75,50.30586526080568,1
46,219,37.0,0.011945076,1,ANOMALO,31-75,50.42708516142311,1
46,220,36.0,0.011942584,1,ANOMALO,31-75,50.425758963694875,1
46,221,35.0,0.012145821,1,ANOMALO,31-75,50.53391805185394,1
46,222,34.0,0.011997103,1,ANOMALO,31-75,50.4547729981834,1
46,223,33.0,0.011548811,1,ANOMALO,31-75,50.21620003189771,1
46,224,32.0,0.011301022,1,ANOMALO,31-75,50.08433116798098,1
46,225,31.0,0.011714312,1,ANOMALO,31-75,50.304276697315004,1
46,226,30.0,0.011346102,1,ANOMALO,0-30,50.10832193587369,1
46,227,29.0,0.011734113,1,ANOMALO,0-30,50.314814434560866,1
46,228,28.0,0.011871084,1,ANOMALO,0-30,50.38770794540897,1
46,229,27.0,0.012054978,1,ANOMALO,0-30,50.48557303571203,1
46,230,26.0,0.01234008,1,ANOMALO,0-30,50.63729920935327,1
46,231,25.0,0.012518681,1,ANOMALO,0-30,50.73234745993903,1
46,232,24.0,0.012509255,1,ANOMALO,0-30,50.72733111171017,1
46,233,23.0,0.012658505,1,ANOMALO,0-30,50.806759286244045,1
46,234,22.0,0.013030474,1,ANOMALO,0-30,51.00471452010126,1
46,235,21.0,0.013388414,1,ANOMALO,0-30,51.19520377164333,1
46,236,20.0,0.0133974645,1,ANOMALO,0-30,51.20002028550342,1
46,237,19.0,0.01359628,1,ANOMALO,0-30,51.30582633062261,1
46,238,18.0,0.013719872,1,ANOMALO,0-30,51.37159977750361,1
46,239,17.0,0.01386576,1,ANOMALO,0-30,51.449238755904936,1
46,240,16.0,0.014164017,1,ANOMALO,0-30,51.60796578472871,1
46,241,15.0,0.013830848,1,ANOMALO,0-30,51.43065921533994,1
46,242,14.0,0.014325156,1,ANOMALO,0-30,51.69372107193952,1
46,243,13.0,0.014817631,1,ANOMALO,0-30,51.9558074387976,1
46,244,12.0,0.014727027,1,ANOMALO,0-30,51.90758961417136,1
46,245,11.0,0.0150694,1,ANOMALO,0-30,52.08979438736858,1
46,246,10.0,0.015786532,1,ANOMALO,0-30,52.47143918240927,1
46,247,9.0,0.016132114,1,ANOMALO,0-30,52.65535172788173,1
46,248,8.0,0.016675564,1,ANOMALO,0-30,52.94456607595833,1
46,249,7.0,0.01743799,1,ANOMALO,0-30,53.35031552585556,1
46,250,6.0,0.01818604,1,ANOMALO,0-30,53.74841432625798,1
46,251,5.0,0.018904032,1,ANOMALO,0-30,54.13051679788226,1
46,252,4.0,0.019578287,1,ANOMALO,0-30,54.48934322213911,1
46,253,3.0,0.021399165,1,ANOMALO,0-30,55.4583818525504,1
46,254,2.0,0.022704154,1,ANOMALO,0-30,56.15287360502465,1
46,255,1.0,0.023365226,1,ANOMALO,0-30,56.504684273000905,1
46,256,0.0,0.02551368,1,ANOMALO,0-30,57.64805297846149,1
54,30,227.0,0.0100579355,0,NORMAL,RUL > 125,1.4999758533601253,0
54,31,226.0,0.009887971,0,NORMAL,RUL > 125,0.0,0
54,32,225.0,0.009964513,0,NORMAL,RUL > 125,0.0,0
54,33,224.0,0.009813061,0,NORMAL,RUL > 125,0.0,0
54,34,223.0,0.009941719,0,NORMAL,RUL > 125,0.0,0
54,35,222.0,0.010015748,0,NORMAL,RUL > 125,0.0,0
54,36,221.0,0.010058669,0,NORMAL,RUL > 125,1.5327750391711585,0
54,37,220.0,0.010056201,0,NORMAL,RUL > 125,1.4224159518068928,0
54,38,219.0,0.009827853,0,NORMAL,RUL > 125,0.0,0
54,39,218.0,0.009979393,0,NORMAL,RUL > 125,0.0,0
54,40,217.0,0.009832019,0,NORMAL,RUL > 125,0.0,0
54,41,216.0,0.0101920245,0,NORMAL,RUL > 125,7.495899542823628,0
54,42,215.0,0.010313004,0,NORMAL,RUL > 125,12.905618833663645,0
54,43,214.0,0.010561767,0,NORMAL,RUL > 125,24.029305077591182,0
54,44,213.0,0.010626368,0,NORMAL,RUL > 125,26.91800337695232,0
54,45,212.0,0.010402032,0,NORMAL,RUL > 125,16.886594858733215,0
54,46,211.0,0.010225562,0,NORMAL,RUL > 125,8.995562384185567,0
54,47,210.0,0.010354477,0,NORMAL,RUL > 125,14.760125490981698,0
54,48,209.0,0.010659565,0,NORMAL,RUL > 125,28.40244042040191,0
54,49,208.0,0.0107286135,0,NORMAL,RUL > 125,31.490013128617495,0
54,50,207.0,0.01048578,0,NORMAL,RUL > 125,20.631470405162723,0
54,51,206.0,0.01041785,0,NORMAL,RUL > 125,17.59391254265902,0
54,52,205.0,0.010368893,0,NORMAL,RUL > 125,15.404751343268645,0
54,53,204.0,0.010479174,0,NORMAL,RUL > 125,20.336076510864228,0
54,54,203.0,0.0103478,0,NORMAL,RUL > 125,14.461556760701452,0
54,55,202.0,0.01056284,0,NORMAL,RUL > 125,24.07728534531485,0
54,56,201.0,0.0103370985,0,NORMAL,RUL > 125,13.983028489457702,0
54,57,200.0,0.010385911,0,NORMAL,RUL > 125,16.165728226885363,0
54,58,199.0,0.010457553,0,NORMAL,RUL > 125,19.36927188043297,0
54,59,198.0,0.010183989,0,NORMAL,RUL > 125,7.1365841268932195,0
54,60,197.0,0.010290853,0,NORMAL,RUL > 125,11.91511472336896,0
54,61,196.0,0.010367103,0,NORMAL,RUL > 125,15.324709703729692,0
54,62,195.0,0.010262737,0,NORMAL,RUL > 125,10.657879674610559,0
54,63,194.0,0.01044048,0,NORMAL,RUL > 125,18.605835616830387,0
54,64,193.0,0.010821815,0,NORMAL,RUL > 125,35.65761137861217,0
54,65,192.0,0.010668388,0,NORMAL,RUL > 125,28.796969686129408,0
54,66,191.0,0.010722485,0,NORMAL,RUL > 125,31.215971124196017,0
54,67,190.0,0.010764322,0,NORMAL,RUL > 125,33.08675440542028,0
54,68,189.0,0.010935797,0,NORMAL,RUL > 125,40.75443046125451,0
54,69,188.0,0.010868903,0,NORMAL,RUL > 125,37.76319837448394,0
54,70,187.0,0.011270952,1,ANOMALO,RUL > 125,50.06832845301794,1
54,71,186.0,0.010892611,0,NORMAL,RUL > 125,38.82332529637765,0
54,72,185.0,0.010771996,0,NORMAL,RUL > 125,33.42990498744378,0
54,73,184.0,0.0105392225,0,NORMAL,RUL > 125,23.021205221397874,0
54,74,183.0,0.010567075,0,NORMAL,RUL > 125,24.26665760422406,0
54,75,182.0,0.010501587,0,NORMAL,RUL > 125,21.33829621309139,0
54,76,181.0,0.010559348,0,NORMAL,RUL > 125,23.921137074214226,0
54,77,180.0,0.010375327,0,NORMAL,RUL > 125,15.692454085611457,0
54,78,179.0,0.010212851,0,NORMAL,RUL > 125,8.427177311459449,0
54,79,178.0,0.010287206,0,NORMAL,RUL > 125,11.752035472308265,0
54,80,177.0,0.010441245,0,NORMAL,RUL > 125,18.640043356633342,0
54,81,176.0,0.010929754,0,NORMAL,RUL > 125,40.484211674810936,0
54,82,175.0,0.010915004,0,NORMAL,RUL > 125,39.82465067861005,0
54,83,174.0,0.0107169775,0,NORMAL,RUL > 125,30.96969775561456,0
54,84,173.0,0.010570896,0,NORMAL,RUL > 125,24.43751743923988,0
54,85,172.0,0.010409866,0,NORMAL,RUL > 125,17.236900000715455,0
54,86,171.0,0.010578996,0,NORMAL,RUL > 125,24.79971703715363,0
54,87,170.0,0.010816265,0,NORMAL,RUL > 125,35.409437580041654,0
54,88,169.0,0.011058875,0,NORMAL,RUL > 125,46.257986277553975,0
54,89,168.0,0.011291922,1,ANOMALO,RUL > 125,50.07948831110822,1
54,90,167.0,0.011091262,0,NORMAL,RUL > 125,47.706203361212246,0
54,91,166.0,0.0108588515,0,NORMAL,RUL > 125,37.31373550307291,0
54,92,165.0,0.010710896,0,NORMAL,RUL > 125,30.69775740318088,0
54,93,164.0,0.010509186,0,NORMAL,RUL > 125,21.678093095134184,0
54,94,163.0,0.010066876,0,NORMAL,RUL > 125,1.8997592490573922,0
54,95,162.0,0.010132836,0,NORMAL,RUL > 125,4.8492265920683995,0
54,96,161.0,0.010186316,0,NORMAL,RUL > 125,7.24063825829394,0
54,97,160.0,0.01011371,0,NORMAL,RUL > 125,3.9939883809945926,0
54,98,159.0,0.010164581,0,NORMAL,RUL > 125,6.268736003892089,0
54,99,158.0,0.010206404,0,NORMAL,RUL > 125,8.138893261119978,0
54,100,157.0,0.010043272,0,NORMAL,RUL > 125,0.8442827911369364,0
54,101,156.0,0.010398227,0,NORMAL,RUL > 125,16.716450479713206,0
54,102,155.0,0.010368877,0,NORMAL,RUL > 125,15.404035887272752,0
54,103,154.0,0.010712252,0,NORMAL,RUL > 125,30.758392298831666,0
54,104,153.0,0.010644269,0,NORMAL,RUL > 125,27.71846448834162,0
54,105,152.0,0.010507205,0,NORMAL,RUL > 125,21.589510699644425,0
54,106,151.0,0.010741095,0,NORMAL,RUL > 125,32.04813587940277,0
54,107,150.0,0.010740746,0,NORMAL,RUL > 125,32.03252999549265,0
54,108,149.0,0.010702064,0,NORMAL,RUL > 125,30.302825693455755,0
54,109,148.0,0.010440397,0,NORMAL,RUL > 125,18.60212418885178,0
54,110,147.0,0.010323163,0,NORMAL,RUL > 125,13.359888675047015,0
54,111,146.0,0.00993425,0,NORMAL,RUL > 125,0.0,0
54,112,145.0,0.009810028,0,NORMAL,RUL > 125,0.0,0
54,113,144.0,0.009899781,0,NORMAL,RUL > 125,0.0,0
54,114,143.0,0.010193313,0,NORMAL,RUL > 125,7.553516108491761,0
