unit_number,cycle,RUL_linear,erro_reconstrucao,anomalia,status,faixa_RUL
31,38,196.0,0.010354712,0,NORMAL,RUL > 125
31,39,195.0,0.010190678,0,NORMAL,RUL > 125
31,40,194.0,0.009889817,0,NORMAL,RUL > 125
31,41,193.0,0.010000194,0,NORMAL,RUL > 125
31,42,192.0,0.0101282615,0,NORMAL,RUL > 125
31,43,191.0,0.01022635,0,NORMAL,RUL > 125
31,44,190.0,0.010293648,0,NORMAL,RUL > 125
31,45,189.0,0.01044277,0,NORMAL,RUL > 125
31,46,188.0,0.010640844,0,NORMAL,RUL > 125
31,47,187.0,0.010723112,0,NORMAL,RUL > 125
31,48,186.0,0.010562329,0,NORMAL,RUL > 125
31,49,185.0,0.010729002,0,NORMAL,RUL > 125
31,50,184.0,0.010620093,0,NORMAL,RUL > 125
31,51,183.0,0.010493392,0,NORMAL,RUL > 125
31,52,182.0,0.010703666,0,NORMAL,RUL > 125
31,53,181.0,0.010774844,0,NORMAL,RUL > 125
31,54,180.0,0.0108166,0,NORMAL,RUL > 125
31,55,179.0,0.010840872,0,NORMAL,RUL > 125
31,56,178.0,0.010600892,0,NORMAL,RUL > 125
31,57,177.0,0.010566257,0,NORMAL,RUL > 125
31,58,176.0,0.010492076,0,NORMAL,RUL > 125
31,59,175.0,0.010304079,0,NORMAL,RUL > 125
31,60,174.0,0.010040533,0,NORMAL,RUL > 125
31,61,173.0,0.009984471,0,NORMAL,RUL > 125
31,62,172.0,0.009935933,0,NORMAL,RUL > 125
31,63,171.0,0.010006131,0,NORMAL,RUL > 125
31,64,170.0,0.010180961,0,NORMAL,RUL > 125
31,65,169.0,0.009943512,0,NORMAL,RUL > 125
31,66,168.0,0.009865066,0,NORMAL,RUL > 125
31,67,167.0,0.009696602,0,NORMAL,RUL > 125
31,68,166.0,0.010033746,0,NORMAL,RUL > 125
31,69,165.0,0.010166016,0,NORMAL,RUL > 125
31,70,164.0,0.010117156,0,NORMAL,RUL > 125
31,71,163.0,0.010540024,0,NORMAL,RUL > 125
31,72,162.0,0.010504221,0,NORMAL,RUL > 125
31,73,161.0,0.01035714,0,NORMAL,RUL > 125
31,74,160.0,0.0102018025,0,NORMAL,RUL > 125
31,75,159.0,0.010532368,0,NORMAL,RUL > 125
31,76,158.0,0.010410243,0,NORMAL,RUL > 125
31,77,157.0,0.010420344,0,NORMAL,RUL > 125
31,78,156.0,0.010288069,0,NORMAL,RUL > 125
31,79,155.0,0.009840897,0,NORMAL,RUL > 125
31,80,154.0,0.009817989,0,NORMAL,RUL > 125
31,81,153.0,0.009894977,0,NORMAL,RUL > 125
31,82,152.0,0.009786506,0,NORMAL,RUL > 125
31,83,151.0,0.009703985,0,NORMAL,RUL > 125
31,84,150.0,0.009714218,0,NORMAL,RUL > 125
31,85,149.0,0.009589104,0,NORMAL,RUL > 125
31,86,148.0,0.009653691,0,NORMAL,RUL > 125
31,87,147.0,0.009438194,0,NORMAL,RUL > 125
31,88,146.0,0.009483154,0,NORMAL,RUL > 125
31,89,145.0,0.009538958,0,NORMAL,RUL > 125
31,90,144.0,0.009629288,0,NORMAL,RUL > 125
31,91,143.0,0.009817725,0,NORMAL,RUL > 125
31,92,142.0,0.010191824,0,NORMAL,RUL > 125
31,93,141.0,0.010172211,0,NORMAL,RUL > 125
31,94,140.0,0.010049592,0,NORMAL,RUL > 125
31,95,139.0,0.010094611,0,NORMAL,RUL > 125
31,96,138.0,0.010351461,0,NORMAL,RUL > 125
31,97,137.0,0.010215624,0,NORMAL,RUL > 125
31,98,136.0,0.009881994,0,NORMAL,RUL > 125
31,99,135.0,0.009835781,0,NORMAL,RUL > 125
31,100,134.0,0.009811234,0,NORMAL,RUL > 125
31,101,133.0,0.009462168,0,NORMAL,RUL > 125
31,102,132.0,0.0094508575,0,NORMAL,RUL > 125
31,103,131.0,0.009234712,0,NORMAL,RUL > 125
31,104,130.0,0.009317232,0,NORMAL,RUL > 125
31,105,129.0,0.00897718,0,NORMAL,RUL > 125
31,106,128.0,0.009107045,0,NORMAL,RUL > 125
31,107,127.0,0.009022744,0,NORMAL,RUL > 125
31,108,126.0,0.009155144,0,NORMAL,RUL > 125
31,109,125.0,0.009293167,0,NORMAL,76-125
31,110,124.0,0.009332146,0,NORMAL,76-125
31,111,123.0,0.009258297,0,NORMAL,76-125
31,112,122.0,0.009045079,0,NORMAL,76-125
31,113,121.0,0.009226198,0,NORMAL,76-125
31,114,120.0,0.009415446,0,NORMAL,76-125
31,115,119.0,0.009639152,0,NORMAL,76-125
31,116,118.0,0.009764553,0,NORMAL,76-125
31,117,117.0,0.009635769,0,NORMAL,76-125
31,118,116.0,0.009506794,0,NORMAL,76-125
31,119,115.0,0.009804588,0,NORMAL,76-125
31,120,114.0,0.009801346,0,NORMAL,76-125
31,121,113.0,0.009861447,0,NORMAL,76-125
31,122,112.0,0.009780054,0,NORMAL,76-125
31,123,111.0,0.009774744,0,NORMAL,76-125
31,124,110.0,0.00975142,0,NORMAL,76-125
31,125,109.0,0.010009227,0,NORMAL,76-125
31,126,108.0,0.010130966,0,NORMAL,76-125
31,127,107.0,0.01033236,0,NORMAL,76-125
31,128,106.0,0.010430589,0,NORMAL,76-125
31,129,105.0,0.010410402,0,NORMAL,76-125
31,130,104.0,0.01025807,0,NORMAL,76-125
31,131,103.0,0.010329355,0,NORMAL,76-125
31,132,102.0,0.010311549,0,NORMAL,76-125
31,133,101.0,0.010276471,0,NORMAL,76-125
31,134,100.0,0.01031718,0,NORMAL,76-125
31,135,99.0,0.0106752245,0,NORMAL,76-125
31,136,98.0,0.010841133,0,NORMAL,76-125
31,137,97.0,0.011084278,0,NORMAL,76-125
31,138,96.0,0.010948854,0,NORMAL,76-125
31,139,95.0,0.010983015,0,NORMAL,76-125
31,140,94.0,0.01121002,1,ANOMALO,76-125
31,141,93.0,0.011529057,1,ANOMALO,76-125
31,142,92.0,0.011340936,1,ANOMALO,76-125
31,143,91.0,0.0110170385,0,NORMAL,76-125
31,144,90.0,0.010680744,0,NORMAL,76-125
31,145,89.0,0.010578996,0,NORMAL,76-125
31,146,88.0,0.010351729,0,NORMAL,76-125
31,147,87.0,0.01064352,0,NORMAL,76-125
31,148,86.0,0.01083288,0,NORMAL,76-125
31,149,85.0,0.010752725,0,NORMAL,76-125
31,150,84.0,0.010304496,0,NORMAL,76-125
31,151,83.0,0.010247944,0,NORMAL,76-125
31,152,82.0,0.00994332,0,NORMAL,76-125
31,153,81.0,0.009817741,0,NORMAL,76-125
31,154,80.0,0.009726579,0,NORMAL,76-125
31,155,79.0,0.00949238,0,NORMAL,76-125
31,156,78.0,0.009245132,0,NORMAL,76-125
31,157,77.0,0.009369301,0,NORMAL,76-125
31,158,76.0,0.009362455,0,NORMAL,76-125
31,159,75.0,0.009359993,0,NORMAL,31-75
31,160,74.0,0.009457945,0,NORMAL,31-75
31,161,73.0,0.009553854,0,NORMAL,31-75
31,162,72.0,0.009752534,0,NORMAL,31-75
31,163,71.0,0.009673564,0,NORMAL,31-75
31,164,70.0,0.0096243,0,NORMAL,31-75
31,165,69.0,0.009301723,0,NORMAL,31-75
31,166,68.0,0.009288507,0,NORMAL,31-75
31,167,67.0,0.010084588,0,NORMAL,31-75
31,168,66.0,0.010187721,0,NORMAL,31-75
31,169,65.0,0.010483929,0,NORMAL,31-75
31,170,64.0,0.010552783,0,NORMAL,31-75
31,171,63.0,0.010242958,0,NORMAL,31-75
31,172,62.0,0.010704958,0,NORMAL,31-75
31,173,61.0,0.010680441,0,NORMAL,31-75
31,174,60.0,0.010500538,0,NORMAL,31-75
31,175,59.0,0.010697033,0,NORMAL,31-75
31,176,58.0,0.0112640485,1,ANOMALO,31-75
31,177,57.0,0.011438433,1,ANOMALO,31-75
31,178,56.0,0.011551655,1,ANOMALO,31-75
31,179,55.0,0.011444866,1,ANOMALO,31-75
31,180,54.0,0.011319869,1,ANOMALO,31-75
31,181,53.0,0.011488385,1,ANOMALO,31-75
31,182,52.0,0.011736502,1,ANOMALO,31-75
31,183,51.0,0.01168677,1,ANOMALO,31-75
31,184,50.0,0.011705585,1,ANOMALO,31-75
31,185,49.0,0.011843193,1,ANOMALO,31-75
31,186,48.0,0.011980216,1,ANOMALO,31-75
31,187,47.0,0.012200692,1,ANOMALO,31-75
31,188,46.0,0.012705501,1,ANOMALO,31-75
31,189,45.0,0.013074283,1,ANOMALO,31-75
31,190,44.0,0.013067975,1,ANOMALO,31-75
31,191,43.0,0.0128466515,1,ANOMALO,31-75
31,192,42.0,0.012476702,1,ANOMALO,31-75
31,193,41.0,0.012630002,1,ANOMALO,31-75
31,194,40.0,0.012448405,1,ANOMALO,31-75
31,195,39.0,0.012203918,1,ANOMALO,31-75
31,196,38.0,0.012256445,1,ANOMALO,31-75
31,197,37.0,0.011958197,1,ANOMALO,31-75
31,198,36.0,0.011734309,1,ANOMALO,31-75
31,199,35.0,0.011712785,1,ANOMALO,31-75
31,200,34.0,0.012003374,1,ANOMALO,31-75
31,201,33.0,0.012568736,1,ANOMALO,31-75
31,202,32.0,0.012514755,1,ANOMALO,31-75
31,203,31.0,0.012645668,1,ANOMALO,31-75
31,204,30.0,0.012445627,1,ANOMALO,0-30
31,205,29.0,0.012829251,1,ANOMALO,0-30
31,206,28.0,0.012967554,1,ANOMALO,0-30
31,207,27.0,0.0130562885,1,ANOMALO,0-30
31,208,26.0,0.013152699,1,ANOMALO,0-30
31,209,25.0,0.012964492,1,ANOMALO,0-30
31,210,24.0,0.013155694,1,ANOMALO,0-30
31,211,23.0,0.0141191725,1,ANOMALO,0-30
31,212,22.0,0.014106834,1,ANOMALO,0-30
31,213,21.0,0.013831238,1,ANOMALO,0-30
31,214,20.0,0.013928647,1,ANOMALO,0-30
31,215,19.0,0.014421288,1,ANOMALO,0-30
31,216,18.0,0.014222799,1,ANOMALO,0-30
31,217,17.0,0.014215443,1,ANOMALO,0-30
31,218,16.0,0.014632299,1,ANOMALO,0-30
31,219,15.0,0.014815767,1,ANOMALO,0-30
31,220,14.0,0.015104319,1,ANOMALO,0-30
31,221,13.0,0.016006654,1,ANOMALO,0-30
31,222,12.0,0.0154226385,1,ANOMALO,0-30
31,223,11.0,0.016046368,1,ANOMALO,0-30
31,224,10.0,0.01668302,1,ANOMALO,0-30
31,225,9.0,0.016873255,1,ANOMALO,0-30
31,226,8.0,0.01757805,1,ANOMALO,0-30
31,227,7.0,0.017997595,1,ANOMALO,0-30
31,228,6.0,0.018492516,1,ANOMALO,0-30
31,229,5.0,0.01971729,1,ANOMALO,0-30
31,230,4.0,0.020609206,1,ANOMALO,0-30
31,231,3.0,0.021514062,1,ANOMALO,0-30
31,232,2.0,0.022231383,1,ANOMALO,0-30
31,233,1.0,0.02301549,1,ANOMALO,0-30
31,234,0.0,0.024516841,1,ANOMALO,0-30
32,30,161.0,0.0098856045,0,NORMAL,RUL > 125
32,31,160.0,0.009853481,0,NORMAL,RUL > 125
32,32,159.0,0.009975674,0,NORMAL,RUL > 125
32,33,158.0,0.010220692,0,NORMAL,RUL > 125
32,34,157.0,0.009999103,0,NORMAL,RUL > 125
32,35,156.0,0.010047996,0,NORMAL,RUL > 125
32,36,155.0,0.010604872,0,NORMAL,RUL > 125
32,37,154.0,0.010566697,0,NORMAL,RUL > 125
32,38,153.0,0.010661309,0,NORMAL,RUL > 125
32,39,152.0,0.010854265,0,NORMAL,RUL > 125
32,40,151.0,0.010792278,0,NORMAL,RUL > 125
32,41,150.0,0.010640821,0,NORMAL,RUL > 125
32,42,149.0,0.010716038,0,NORMAL,RUL > 125
32,43,148.0,0.010720386,0,NORMAL,RUL > 125
32,44,147.0,0.010766735,0,NORMAL,RUL > 125
32,45,146.0,0.010763918,0,NORMAL,RUL > 125
32,46,145.0,0.0107197715,0,NORMAL,RUL > 125
32,47,144.0,0.01065266,0,NORMAL,RUL > 125
32,48,143.0,0.010646696,0,NORMAL,RUL > 125
32,49,142.0,0.010637853,0,NORMAL,RUL > 125
32,50,141.0,0.010465693,0,NORMAL,RUL > 125
32,51,140.0,0.009820245,0,NORMAL,RUL > 125
32,52,139.0,0.009694411,0,NORMAL,RUL > 125
32,53,138.0,0.0098139495,0,NORMAL,RUL > 125
32,54,137.0,0.009756726,0,NORMAL,RUL > 125
32,55,136.0,0.009861693,0,NORMAL,RUL > 125
32,56,135.0,0.009478094,0,NORMAL,RUL > 125
32,57,134.0,0.009306391,0,NORMAL,RUL > 125
32,58,133.0,0.009218838,0,NORMAL,RUL > 125
32,59,132.0,0.009549302,0,NORMAL,RUL > 125
32,60,131.0,0.009328648,0,NORMAL,RUL > 125
32,61,130.0,0.009458789,0,NORMAL,RUL > 125
32,62,129.0,0.009398611,0,NORMAL,RUL > 125
32,63,128.0,0.009263053,0,NORMAL,RUL > 125
32,64,127.0,0.0094678765,0,NORMAL,RUL > 125
32,65,126.0,0.009702816,0,NORMAL,RUL > 125
32,66,125.0,0.009400975,0,NORMAL,76-125
32,67,124.0,0.009388269,0,NORMAL,76-125
32,68,123.0,0.009377308,0,NORMAL,76-125
32,69,122.0,0.009189379,0,NORMAL,76-125
32,70,121.0,0.009223888,0,NORMAL,76-125
32,71,120.0,0.00947587,0,NORMAL,76-125
32,72,119.0,0.009842734,0,NORMAL,76-125
32,73,118.0,0.009803563,0,NORMAL,76-125
32,74,117.0,0.009739786,0,NORMAL,76-125
32,75,116.0,0.009812219,0,NORMAL,76-125
32,76,115.0,0.009950374,0,NORMAL,76-125
32,77,114.0,0.009810018,0,NORMAL,76-125
32,78,113.0,0.010015305,0,NORMAL,76-125
32,79,112.0,0.009961866,0,NORMAL,76-125
32,80,111.0,0.009879894,0,NORMAL,76-125
32,81,110.0,0.010016705,0,NORMAL,76-125
32,82,109.0,0.01004925,0,NORMAL,76-125
32,83,108.0,0.009778447,0,NORMAL,76-125
32,84,107.0,0.009958896,0,NORMAL,76-125
32,85,106.0,0.009911381,0,NORMAL,76-125
32,86,105.0,0.009896353,0,NORMAL,76-125
32,87,104.0,0.009916358,0,NORMAL,76-125
32,88,103.0,0.0102039855,0,NORMAL,76-125
32,89,102.0,0.010107445,0,NORMAL,76-125
32,90,101.0,0.010383974,0,NORMAL,76-125
32,91,100.0,0.010305178,0,NORMAL,76-125
32,92,99.0,0.010321171,0,NORMAL,76-125
32,93,98.0,0.010620573,0,NORMAL,76-125
32,94,97.0,0.010388049,0,NORMAL,76-125
32,95,96.0,0.01011854,0,NORMAL,76-125
32,96,95.0,0.009954042,0,NORMAL,76-125
32,97,94.0,0.009881456,0,NORMAL,76-125
32,98,93.0,0.009871969,0,NORMAL,76-125
32,99,92.0,0.009806363,0,NORMAL,76-125
32,100,91.0,0.00961639,0,NORMAL,76-125
32,101,90.0,0.009432112,0,NORMAL,76-125
32,102,89.0,0.009102535,0,NORMAL,76-125
32,103,88.0,0.009188619,0,NORMAL,76-125
32,104,87.0,0.009300448,0,NORMAL,76-125
32,105,86.0,0.009276059,0,NORMAL,76-125
32,106,85.0,0.009105202,0,NORMAL,76-125
32,107,84.0,0.009172773,0,NORMAL,76-125
32,108,83.0,0.009287024,0,NORMAL,76-125
32,109,82.0,0.009434313,0,NORMAL,76-125
32,110,81.0,0.009419748,0,NORMAL,76-125
32,111,80.0,0.009581588,0,NORMAL,76-125
32,112,79.0,0.009412858,0,NORMAL,76-125
32,113,78.0,0.0092163365,0,NORMAL,76-125
32,114,77.0,0.009111144,0,NORMAL,76-125
32,115,76.0,0.009101053,0,NORMAL,76-125
32,116,75.0,0.009164315,0,NORMAL,31-75
32,117,74.0,0.009233963,0,NORMAL,31-75
32,118,73.0,0.009387206,0,NORMAL,31-75
32,119,72.0,0.009188554,0,NORMAL,31-75
32,120,71.0,0.0089702755,0,NORMAL,31-75
32,121,70.0,0.009273232,0,NORMAL,31-75
32,122,69.0,0.00898864,0,NORMAL,31-75
32,123,68.0,0.008796906,0,NORMAL,31-75
32,124,67.0,0.008871268,0,NORMAL,31-75
32,125,66.0,0.008931656,0,NORMAL,31-75
32,126,65.0,0.008906227,0,NORMAL,31-75
32,127,64.0,0.009093742,0,NORMAL,31-75
32,128,63.0,0.008979001,0,NORMAL,31-75
32,129,62.0,0.008803193,0,NORMAL,31-75
32,130,61.0,0.008867372,0,NORMAL,31-75
32,131,60.0,0.009079192,0,NORMAL,31-75
32,132,59.0,0.009075811,0,NORMAL,31-75
32,133,58.0,0.0092249485,0,NORMAL,31-75
32,134,57.0,0.009635681,0,NORMAL,31-75
32,135,56.0,0.009801143,0,NORMAL,31-75
32,136,55.0,0.010229258,0,NORMAL,31-75
32,137,54.0,0.010133657,0,NORMAL,31-75
32,138,53.0,0.010038378,0,NORMAL,31-75
32,139,52.0,0.00972474,0,NORMAL,31-75
32,140,51.0,0.009619361,0,NORMAL,31-75
32,141,50.0,0.0094884755,0,NORMAL,31-75
32,142,49.0,0.010095587,0,NORMAL,31-75
32,143,48.0,0.010587002,0,NORMAL,31-75
32,144,47.0,0.010712582,0,NORMAL,31-75
32,145,46.0,0.010947393,0,NORMAL,31-75
32,146,45.0,0.011053485,0,NORMAL,31-75
32,147,44.0,0.010987021,0,NORMAL,31-75
32,148,43.0,0.010647006,0,NORMAL,31-75
32,149,42.0,0.010757088,0,NORMAL,31-75
32,150,41.0,0.010724556,0,NORMAL,31-75
32,151,40.0,0.010404291,0,NORMAL,31-75
32,152,39.0,0.010446239,0,NORMAL,31-75
32,153,38.0,0.010612926,0,NORMAL,31-75
32,154,37.0,0.010714354,0,NORMAL,31-75
32,155,36.0,0.010876538,0,NORMAL,31-75
32,156,35.0,0.010741585,0,NORMAL,31-75
32,157,34.0,0.010617861,0,NORMAL,31-75
32,158,33.0,0.010994014,0,NORMAL,31-75
32,159,32.0,0.011732354,1,ANOMALO,31-75
32,160,31.0,0.011873236,1,ANOMALO,31-75
32,161,30.0,0.01270995,1,ANOMALO,0-30
32,162,29.0,0.013264898,1,ANOMALO,0-30
32,163,28.0,0.013755704,1,ANOMALO,0-30
32,164,27.0,0.01353357,1,ANOMALO,0-30
32,165,26.0,0.013711132,1,ANOMALO,0-30
32,166,25.0,0.013890298,1,ANOMALO,0-30
32,167,24.0,0.01463266,1,ANOMALO,0-30
32,168,23.0,0.01496584,1,ANOMALO,0-30
32,169,22.0,0.015700392,1,ANOMALO,0-30
32,170,21.0,0.016365845,1,ANOMALO,0-30
32,171,20.0,0.016822519,1,ANOMALO,0-30
32,172,19.0,0.016687084,1,ANOMALO,0-30
32,173,18.0,0.017204717,1,ANOMALO,0-30
32,174,17.0,0.017843943,1,ANOMALO,0-30
32,175,16.0,0.018175803,1,ANOMALO,0-30
32,176,15.0,0.018861871,1,ANOMALO,0-30
32,177,14.0,0.019843837,1,ANOMALO,0-30
32,178,13.0,0.021234553,1,ANOMALO,0-30
32,179,12.0,0.022551125,1,ANOMALO,0-30
32,180,11.0,0.023641245,1,ANOMALO,0-30
32,181,10.0,0.025203662,1,ANOMALO,0-30
32,182,9.0,0.02587383,1,ANOMALO,0-30
32,183,8.0,0.026652608,1,ANOMALO,0-30
32,184,7.0,0.028587738,1,ANOMALO,0-30
32,185,6.0,0.030191703,1,ANOMALO,0-30
32,186,5.0,0.03144679,1,ANOMALO,0-30
32,187,4.0,0.03345452,1,ANOMALO,0-30
32,188,3.0,0.034308255,1,ANOMALO,0-30
32,189,2.0,0.03575639,1,ANOMALO,0-30
32,190,1.0,0.037648454,1,ANOMALO,0-30
32,191,0.0,0.040186908,1,ANOMALO,0-30
34,30,165.0,0.011711166,1,ANOMALO,RUL > 125
34,31,164.0,0.011876054,1,ANOMALO,RUL > 125
34,32,163.0,0.011504126,1,ANOMALO,RUL > 125
34,33,162.0,0.0114239,1,ANOMALO,RUL > 125
34,34,161.0,0.011282471,1,ANOMALO,RUL > 125
34,35,160.0,0.011125907,0,NORMAL,RUL > 125
34,36,159.0,0.011786426,1,ANOMALO,RUL > 125
34,37,158.0,0.011775162,1,ANOMALO,RUL > 125
34,38,157.0,0.011557003,1,ANOMALO,RUL > 125
34,39,156.0,0.011535211,1,ANOMALO,RUL > 125
34,40,155.0,0.011458984,1,ANOMALO,RUL > 125
34,41,154.0,0.011551471,1,ANOMALO,RUL > 125
34,42,153.0,0.011273151,1,ANOMALO,RUL > 125
34,43,152.0,0.0109713115,0,NORMAL,RUL > 125
34,44,151.0,0.010965663,0,NORMAL,RUL > 125
34,45,150.0,0.01096863,0,NORMAL,RUL > 125
34,46,149.0,0.010928127,0,NORMAL,RUL > 125
34,47,148.0,0.010710848,0,NORMAL,RUL > 125
34,48,147.0,0.010809624,0,NORMAL,RUL > 125
34,49,146.0,0.010975909,0,NORMAL,RUL > 125
34,50,145.0,0.010830579,0,NORMAL,RUL > 125
34,51,144.0,0.01088671,0,NORMAL,RUL > 125
34,52,143.0,0.010691114,0,NORMAL,RUL > 125
34,53,142.0,0.010637645,0,NORMAL,RUL > 125
34,54,141.0,0.010972074,0,NORMAL,RUL > 125
34,55,140.0,0.010358807,0,NORMAL,RUL > 125
34,56,139.0,0.010195162,0,NORMAL,RUL > 125
34,57,138.0,0.010247397,0,NORMAL,RUL > 125
34,58,137.0,0.010319908,0,NORMAL,RUL > 125
34,59,136.0,0.010399485,0,NORMAL,RUL > 125
34,60,135.0,0.010320847,0,NORMAL,RUL > 125
34,61,134.0,0.0102607,0,NORMAL,RUL > 125
34,62,133.0,0.009928806,0,NORMAL,RUL > 125
34,63,132.0,0.010075736,0,NORMAL,RUL > 125
34,64,131.0,0.010308705,0,NORMAL,RUL > 125
34,65,130.0,0.010091911,0,NORMAL,RUL > 125
34,66,129.0,0.009562005,0,NORMAL,RUL > 125
34,67,128.0,0.009700761,0,NORMAL,RUL > 125
34,68,127.0,0.009566634,0,NORMAL,RUL > 125
34,69,126.0,0.009608439,0,NORMAL,RUL > 125
34,70,125.0,0.010093835,0,NORMAL,76-125
34,71,124.0,0.010064997,0,NORMAL,76-125
34,72,123.0,0.0099959895,0,NORMAL,76-125
34,73,122.0,0.010063035,0,NORMAL,76-125
34,74,121.0,0.009890411,0,NORMAL,76-125
34,75,120.0,0.0098587265,0,NORMAL,76-125
34,76,119.0,0.009589598,0,NORMAL,76-125
34,77,118.0,0.009774901,0,NORMAL,76-125
34,78,117.0,0.009417419,0,NORMAL,76-125
34,79,116.0,0.009353781,0,NORMAL,76-125
34,80,115.0,0.009478451,0,NORMAL,76-125
34,81,114.0,0.00962492,0,NORMAL,76-125
34,82,113.0,0.009589605,0,NORMAL,76-125
34,83,112.0,0.009918158,0,NORMAL,76-125
34,84,111.0,0.00977485,0,NORMAL,76-125
34,85,110.0,0.009751792,0,NORMAL,76-125
34,86,109.0,0.009894137,0,NORMAL,76-125
34,87,108.0,0.009669729,0,NORMAL,76-125
34,88,107.0,0.0097542675,0,NORMAL,76-125
34,89,106.0,0.009709597,0,NORMAL,76-125
34,90,105.0,0.009580249,0,NORMAL,76-125
34,91,104.0,0.009802087,0,NORMAL,76-125
34,92,103.0,0.010004559,0,NORMAL,76-125
34,93,102.0,0.010298274,0,NORMAL,76-125
34,94,101.0,0.010242265,0,NORMAL,76-125
34,95,100.0,0.010231731,0,NORMAL,76-125
34,96,99.0,0.010111341,0,NORMAL,76-125
34,97,98.0,0.010011067,0,NORMAL,76-125
34,98,97.0,0.009981135,0,NORMAL,76-125
34,99,96.0,0.010008712,0,NORMAL,76-125
34,100,95.0,0.009998281,0,NORMAL,76-125
34,101,94.0,0.010146668,0,NORMAL,76-125
34,102,93.0,0.0103878975,0,NORMAL,76-125
34,103,92.0,0.010500547,0,NORMAL,76-125
34,104,91.0,0.010464416,0,NORMAL,76-125
34,105,90.0,0.010229261,0,NORMAL,76-125
34,106,89.0,0.010431661,0,NORMAL,76-125
34,107,88.0,0.010360222,0,NORMAL,76-125
34,108,87.0,0.010570463,0,NORMAL,76-125
34,109,86.0,0.010554815,0,NORMAL,76-125
34,110,85.0,0.010391088,0,NORMAL,76-125
34,111,84.0,0.010317887,0,NORMAL,76-125
34,112,83.0,0.010373774,0,NORMAL,76-125
34,113,82.0,0.010231934,0,NORMAL,76-125
34,114,81.0,0.010298972,0,NORMAL,76-125
34,115,80.0,0.010318695,0,NORMAL,76-125
34,116,79.0,0.010332698,0,NORMAL,76-125
34,117,78.0,0.010206711,0,NORMAL,76-125
34,118,77.0,0.010228503,0,NORMAL,76-125
34,119,76.0,0.010004094,0,NORMAL,76-125
34,120,75.0,0.01002238,0,NORMAL,31-75
34,121,74.0,0.010021683,0,NORMAL,31-75
34,122,73.0,0.010213094,0,NORMAL,31-75
34,123,72.0,0.01012643,0,NORMAL,31-75
34,124,71.0,0.010068221,0,NORMAL,31-75
34,125,70.0,0.010205463,0,NORMAL,31-75
34,126,69.0,0.010302255,0,NORMAL,31-75
34,127,68.0,0.0104612,0,NORMAL,31-75
34,128,67.0,0.010562717,0,NORMAL,31-75
34,129,66.0,0.010624703,0,NORMAL,31-75
34,130,65.0,0.010770995,0,NORMAL,31-75
34,131,64.0,0.010803259,0,NORMAL,31-75
34,132,63.0,0.010604635,0,NORMAL,31-75
34,133,62.0,0.010668578,0,NORMAL,31-75
34,134,61.0,0.010845562,0,NORMAL,31-75
34,135,60.0,0.010850563,0,NORMAL,31-75
34,136,59.0,0.010994133,0,NORMAL,31-75
34,137,58.0,0.010782474,0,NORMAL,31-75
34,138,57.0,0.010482929,0,NORMAL,31-75
34,139,56.0,0.010614468,0,NORMAL,31-75
34,140,55.0,0.011492573,1,ANOMALO,31-75
34,141,54.0,0.011769118,1,ANOMALO,31-75
34,142,53.0,0.011884344,1,ANOMALO,31-75
34,143,52.0,0.011890478,1,ANOMALO,31-75
34,144,51.0,0.012379642,1,ANOMALO,31-75
34,145,50.0,0.012541642,1,ANOMALO,31-75
34,146,49.0,0.012772797,1,ANOMALO,31-75
34,147,48.0,0.013040306,1,ANOMALO,31-75
34,148,47.0,0.013409772,1,ANOMALO,31-75
34,149,46.0,0.013617994,1,ANOMALO,31-75
34,150,45.0,0.0142656565,1,ANOMALO,31-75
34,151,44.0,0.014296993,1,ANOMALO,31-75
34,152,43.0,0.014078911,1,ANOMALO,31-75
34,153,42.0,0.014248428,1,ANOMALO,31-75
34,154,41.0,0.014372524,1,ANOMALO,31-75
34,155,40.0,0.014855254,1,ANOMALO,31-75
34,156,39.0,0.01547381,1,ANOMALO,31-75
34,157,38.0,0.016335096,1,ANOMALO,31-75
34,158,37.0,0.017340751,1,ANOMALO,31-75
34,159,36.0,0.01826085,1,ANOMALO,31-75
34,160,35.0,0.018491264,1,ANOMALO,31-75
34,161,34.0,0.019019527,1,ANOMALO,31-75
34,162,33.0,0.019832535,1,ANOMALO,31-75
34,163,32.0,0.02040425,1,ANOMALO,31-75
34,164,31.0,0.021805065,1,ANOMALO,31-75
34,165,30.0,0.023580313,1,ANOMALO,0-30
34,166,29.0,0.02440884,1,ANOMALO,0-30
34,167,28.0,0.025747124,1,ANOMALO,0-30
34,168,27.0,0.027196001,1,ANOMALO,0-30
34,169,26.0,0.02846893,1,ANOMALO,0-30
34,170,25.0,0.029052166,1,ANOMALO,0-30
34,171,24.0,0.030418037,1,ANOMALO,0-30
34,172,23.0,0.032416433,1,ANOMALO,0-30
34,173,22.0,0.03500103,1,ANOMALO,0-30
34,174,21.0,0.036636468,1,ANOMALO,0-30
34,175,20.0,0.039225746,1,ANOMALO,0-30
34,176,19.0,0.04176424,1,ANOMALO,0-30
34,177,18.0,0.044395097,1,ANOMALO,0-30
34,178,17.0,0.047036033,1,ANOMALO,0-30
34,179,16.0,0.050254434,1,ANOMALO,0-30
34,180,15.0,0.053400427,1,ANOMALO,0-30
34,181,14.0,0.05699664,1,ANOMALO,0-30
34,182,13.0,0.06064761,1,ANOMALO,0-30
34,183,12.0,0.065172724,1,ANOMALO,0-30
